Title,Authors,Venue,Year,URL
DiffMG: Differentiable Meta Graph Search for Heterogeneous Graph Neural Networks.,"Yuhui Ding, Quanming Yao, Huan Zhao 0002, Tong Zhang 0001",KDD,2021,https://doi.org/10.1145/3447548.3467447
Deep Learning based Crop Row Detection with Online Domain Adaptation.,"Rashed Doha, Mohammad Al Hasan, Sohel Anwar, Veera Rajendran",KDD,2021,https://doi.org/10.1145/3447548.3467155
"Improving Protein Function Annotation via Unsupervised Pre-training: Robustness, Efficiency, and Insights.","David Dohan, Andreea Gane, Maxwell L. Bileschi, David Belanger, Lucy J. Colwell",KDD,2021,https://doi.org/10.1145/3447548.3467163
Individual Fairness for Graph Neural Networks: A Ranking based Approach.,"Yushun Dong, Jian Kang 0008, Hanghang Tong, Jundong Li",KDD,2021,https://doi.org/10.1145/3447548.3467266
Global Neighbor Sampling for Mixed CPU-GPU Training on Giant Graphs.,"Jialin Dong, Da Zheng, Lin F. Yang, George Karypis",KDD,2021,https://doi.org/10.1145/3447548.3467437
Data Science with Human in the Loop.,"Eduard C. Dragut, Yunyao Li 0001, Lucian Popa 0001, Slobodan Vucetic",KDD,2021,https://doi.org/10.1145/3447548.3469476
TabularNet: A Neural Network Architecture for Understanding Semantic Structures of Tabular Data.,"Lun Du, Fei Gao, Xu Chen 0022, Ran Jia, Junshan Wang, Jiang Zhang 0006, Shi Han, Dongmei Zhang 0001",KDD,2021,https://doi.org/10.1145/3447548.3467228
Exploration in Online Advertising Systems with Deep Uncertainty-Aware Learning.,"Chao Du, Zhifeng Gao, Shuo Yuan, Lining Gao, Ziyan Li, Yifan Zeng, Xiaoqiang Zhu, Jian Xu 0015, Kun Gai, Kuang-Chih Lee",KDD,2021,https://doi.org/10.1145/3447548.3467089
Sylvester Tensor Equation for Multi-Way Association.,"Boxin Du, Lihui Liu, Hanghang Tong",KDD,2021,https://doi.org/10.1145/3447548.3467336
New Frontiers of Multi-Network Mining: Recent Developments and Future Trend.,"Boxin Du, Si Zhang, Yuchen Yan, Hanghang Tong",KDD,2021,https://doi.org/10.1145/3447548.3470801
Clustering for Private Interest-based Advertising.,"Alessandro Epasto, Andrés Muñoz Medina, Steven Avery, Yijian Bai, Róbert Busa-Fekete, CJ Carey, Ya Gao, David Guthrie, Subham Ghosh, James Ioannidis, Junyi Jiao, Jakub Lacki, Jason Lee, Arne Mauser, Brian Milch, Vahab S. Mirrokni, Deepak Ravichandran, Wei Shi, Max Spero, Yunting Sun, Umar Syed, Sergei Vassilvitskii, Shuo Wang",KDD,2021,https://doi.org/10.1145/3447548.3467180
When Comparing to Ground Truth is Wrong: On Evaluating GNN Explanation Methods.,"Lukas Faber, Amin K. Moghaddam, Roger Wattenhofer",KDD,2021,https://doi.org/10.1145/3447548.3467283
Automated Testing of Graphics Units by Deep-Learning Detection of Visual Anomalies.,"Lev Faivishevsky, Adi Szeskin, Ashwin K. Muppalla, Ravid Shwartz-Ziv, Itamar Ben-Ari, Ronen Laperdon, Benjamin Melloul, Tahi Hollander, Tom Hope, Amitai Armon",KDD,2021,https://doi.org/10.1145/3447548.3467116
Large-Scale Subspace Clustering via k-Factorization.,Jicong Fan 0001,KDD,2021,https://doi.org/10.1145/3447548.3467267
Heterogeneous Temporal Graph Transformer: An Intelligent System for Evolving Android Malware Detection.,"Yujie Fan, Mingxuan Ju, Shifu Hou, Yanfang Ye 0001, Wenqiang Wan, Kui Wang, Yinming Mei, Qi Xiong",KDD,2021,https://doi.org/10.1145/3447548.3467168
Meta-Learned Spatial-Temporal POI Auto-Completion for the Search Engine at Baidu Maps.,"Miao Fan, Yibo Sun, Jizhou Huang, Haifeng Wang 0001, Ying Li",KDD,2021,https://doi.org/10.1145/3447548.3467058
SSML: Self-Supervised Meta-Learner for En Route Travel Time Estimation at Baidu Maps.,"Xiaomin Fang, Jizhou Huang, Fan Wang 0021, Lihang Liu, Yibo Sun, Haifeng Wang 0001",KDD,2021,https://doi.org/10.1145/3447548.3467060
Gaussian Process with Graph Convolutional Kernel for Relational Learning.,"Jinyuan Fang, Shangsong Liang, Zaiqiao Meng, Qiang Zhang 0026",KDD,2021,https://doi.org/10.1145/3447548.3467327
Spatial-Temporal Graph ODE Networks for Traffic Flow Forecasting.,"Zheng Fang 0007, Qingqing Long, Guojie Song, Kunqing Xie",KDD,2021,https://doi.org/10.1145/3447548.3467430
MoCha: Large-Scale Driving Pattern Characterization for Usage-based Insurance.,"Zhihan Fang, Guang Yang, Dian Zhang, Xiaoyang Xie, Guang Wang 0001, Yu Yang 0010, Fan Zhang 0019, Desheng Zhang",KDD,2021,https://doi.org/10.1145/3447548.3467114
Multiple-Instance Learning from Similar and Dissimilar Bags.,"Lei Feng 0006, Senlin Shu, Yuzhou Cao, Lue Tao, Hongxin Wei, Tao Xiang 0001, Bo An 0001, Gang Niu 0001",KDD,2021,https://doi.org/10.1145/3447548.3467318
Time Series Anomaly Detection for Cyber-physical Systems via Neural System Identification and Bayesian Filtering.,"Cheng Feng 0004, Pengwei Tian",KDD,2021,https://doi.org/10.1145/3447548.3467137
Differentiable Pattern Set Mining.,"Jonas Fischer, Jilles Vreeken",KDD,2021,https://doi.org/10.1145/3447548.3467348
ProgRPGAN: Progressive GAN for Route Planning.,"Tao-Yang Fu, Wang-Chien Lee",KDD,2021,https://doi.org/10.1145/3447548.3467406
Probabilistic and Dynamic Molecule-Disease Interaction Modeling for Drug Discovery.,"Tianfan Fu, Cao Xiao, Cheng Qian 0001, Lucas M. Glass, Jimeng Sun 0001",KDD,2021,https://doi.org/10.1145/3447548.3467286
Adversarial Attacks on Deep Models for Financial Transaction Records.,"Ivan Fursov, Matvey Morozov, Nina Kaploukhaya, Elizaveta Kovtun, Rodrigo Rivera-Castro, Gleb Gusev, Dmitry Babaev, Ivan Kireev, Alexey Zaytsev 0002, Evgeny Burnaev",KDD,2021,https://doi.org/10.1145/3447548.3467145
Data-driven Humanitarian Mapping: Harnessing Human-Machine Intelligence for High-Stake Public Policy and Resilience Planning.,"Snehalkumar (Neil) S. Gaikwad, Shankar Iyer, Dalton D. Lunga, Elizabeth Bondi",KDD,2021,https://doi.org/10.1145/3447548.3469461
Unsupervised Graph Alignment with Wasserstein Distance Discriminator.,"Ji Gao, Xiao Huang 0001, Jundong Li",KDD,2021,https://doi.org/10.1145/3447548.3467332
Efficient Data-specific Model Search for Collaborative Filtering.,"Chen Gao 0001, Quanming Yao, Depeng Jin, Yong Li 0008",KDD,2021,https://doi.org/10.1145/3447548.3467399
A Deep Learning Method for Route and Time Prediction in Food Delivery Service.,"Chengliang Gao, Fan Zhang, Guanqun Wu, Qiwan Hu, Qiang Ru, Jinghua Hao, Renqing He, Zhizhao Sun",KDD,2021,https://doi.org/10.1145/3447548.3467068
Maxmin-Fair Ranking: Individual Fairness under Group-Fairness Constraints.,"David García-Soriano, Francesco Bonchi",KDD,2021,https://doi.org/10.1145/3447548.3467349
Data Science for Assembly Engineering.,Sharon C. Glotzer,KDD,2021,https://doi.org/10.1145/3447548.3469649
Boosted Second Price Auctions: Revenue Optimization for Heterogeneous Bidders.,"Negin Golrezaei, Max Lin, Vahab S. Mirrokni, Hamid Nazerzadeh",KDD,2021,https://doi.org/10.1145/3447548.3467454
Meaning Error Rate: ASR domain-specific metric framework.,"Ludmila Gordeeva, Vasily Ershov, Oleg Gulyaev, Igor Kuralenok",KDD,2021,https://doi.org/10.1145/3447548.3467372
Real Negatives Matter: Continuous Training with Real Negatives for Delayed Feedback Modeling.,"Siyu Gu, Xiang-Rong Sheng, Ying Fan, Guorui Zhou, Xiaoqiang Zhu",KDD,2021,https://doi.org/10.1145/3447548.3467086
UCPhrase: Unsupervised Context-aware Quality Phrase Tagging.,"Xiaotao Gu, Zihan Wang 0001, Zhenyu Bi, Yu Meng 0001, Liyuan Liu, Jiawei Han 0001, Jingbo Shang",KDD,2021,https://doi.org/10.1145/3447548.3467397
Towards Computing a Near-Maximum Weighted Independent Set on Massive Graphs.,"Jiewei Gu, Weiguo Zheng, Yuzheng Cai, Peng Peng 0001",KDD,2021,https://doi.org/10.1145/3447548.3467232
Multi-Agent Cooperative Bidding Games for Multi-Objective Optimization in e-Commercial Sponsored Search.,"Ziyu Guan, Hongchang Wu, Qingyu Cao, Hao Liu, Wei Zhao 0019, Sheng Li, Cai Xu, Guang Qiu, Jian Xu 0015, Bo Zheng 0007",KDD,2021,https://doi.org/10.1145/3447548.3467204
Learning from Imbalanced and Incomplete Supervision with Its Application to Ride-Sharing Liability Judgment.,"Lan-Zhe Guo, Zhi Zhou 0007, Jie-Jing Shao, Qi Zhang, Feng Kuang, Gao-Le Li, Zhang-Xun Liu, Guobin Wu 0001, Nan Ma, Qun (Tracy) Li, Yufeng Li 0008",KDD,2021,https://doi.org/10.1145/3447548.3467305
An Embedding Learning Framework for Numerical Features in CTR Prediction.,"Huifeng Guo, Bo Chen 0023, Ruiming Tang, Weinan Zhang 0001, Zhenguo Li, Xiuqiang He 0001",KDD,2021,https://doi.org/10.1145/3447548.3467077
Deep Generative Models for Spatial Networks.,"Xiaojie Guo 0002, Yuanqi Du, Liang Zhao 0002",KDD,2021,https://doi.org/10.1145/3447548.3467394
We Know What You Want: An Advertising Strategy Recommender System for Online Advertising.,"Liyi Guo, Junqi Jin, Haoqi Zhang, Zhenzhe Zheng, Zhiye Yang, Zhizhuang Xing, Fei Pan, Lvyin Niu, Fan Wu 0006, Haiyang Xu, Chuan Yu, Yuning Jiang 0001, Xiaoqiang Zhu",KDD,2021,https://doi.org/10.1145/3447548.3467175
Dual Graph enhanced Embedding Neural Network for CTR Prediction.,"Wei Guo 0006, Rong Su 0003, Renhao Tan, Huifeng Guo, Yingxue Zhang 0001, Zhirong Liu, Ruiming Tang, Xiuqiang He 0001",KDD,2021,https://doi.org/10.1145/3447548.3467384
Subset Node Representation Learning over Large Dynamic Graphs.,"Xingzhi Guo, Baojian Zhou, Steven Skiena",KDD,2021,https://doi.org/10.1145/3447548.3467393
Generalized Zero-Shot Extreme Multi-label Learning.,"Nilesh Gupta, Sakina Bohra, Yashoteja Prabhu, Saurabh Purohit, Manik Varma",KDD,2021,https://doi.org/10.1145/3447548.3467426
Training Recommender Systems at Scale: Communication-Efficient Model and Data Parallelism.,"Vipul Gupta, Dhruv Choudhary, Ping Tak Peter Tang, Xiaohan Wei, Xing Wang, Yuzhen Huang, Arun Kejariwal, Kannan Ramchandran, Michael W. Mahoney",KDD,2021,https://doi.org/10.1145/3447548.3467080
Data Quality for Machine Learning Tasks.,"Nitin Gupta 0005, Shashank Mujumdar, Hima Patel, Satoshi Masuda, Naveen Panwar, Sambaran Bandyopadhyay, Sameep Mehta, Shanmukha C. Guttula, Shazia Afzal, Ruhi Sharma Mittal, Vitobha Munigala",KDD,2021,https://doi.org/10.1145/3447548.3470817
Graph Summarization with Controlled Utility Loss.,"Mahdi Hajiabadi, Jasbir Singh, Venkatesh Srinivasan 0001, Alex Thomo",KDD,2021,https://doi.org/10.1145/3447548.3467359
Gramfinder: Human and Machine Reading of Grammatical Descriptions of the Languages of the World.,Harald Hammarström,DaSH@KDD,2021,https://github.com/valahu/dash/blob/main/KDD2021/paper_6_Gramfinder.pdf
Budget Allocation as a Multi-Agent System of Contextual &amp; Continuous Bandits.,"Benjamin Han, Carl Arndt",KDD,2021,https://doi.org/10.1145/3447548.3467124
Dynamic and Multi-faceted Spatio-temporal Deep Learning for Traffic Speed Forecasting.,"Liangzhe Han, Bowen Du 0001, Leilei Sun, Yanjie Fu, Yisheng Lv, Hui Xiong 0001",KDD,2021,https://doi.org/10.1145/3447548.3467275
Adaptive Transfer Learning on Graph Neural Networks.,"Xueting Han, Zhenhuan Huang, Bang An, Jing Bai 0010",KDD,2021,https://doi.org/10.1145/3447548.3467450
A Graph-based Approach for Trajectory Similarity Computation in Spatial Networks.,"Peng Han 0005, Jin Wang 0007, Di Yao 0001, Shuo Shang, Xiangliang Zhang 0001",KDD,2021,https://doi.org/10.1145/3447548.3467337
MEDTO: Medical Data to Ontology Matching Using Hybrid Graph Neural Networks.,"Junheng Hao, Chuan Lei, Vasilis Efthymiou, Abdul Quamar, Fatma Özcan, Yizhou Sun, Wei Wang 0010",KDD,2021,https://doi.org/10.1145/3447548.3467138
Adversarial Feature Translation for Multi-domain Recommendation.,"Xiaobo Hao, Yudan Liu, Ruobing Xie, Kaikai Ge, Linyao Tang, Xu Zhang, Leyu Lin",KDD,2021,https://doi.org/10.1145/3447548.3467176
Hierarchical Reinforcement Learning for Scarce Medical Resource Allocation with Imperfect Information.,"Qianyue Hao, Fengli Xu, Lin Chen 0002, Pan Hui 0001, Yong Li 0008",KDD,2021,https://doi.org/10.1145/3447548.3467181
Amazon SageMaker Clarify: Machine Learning Bias Detection and Explainability in the Cloud.,"Michaela Hardt, Xiaoguang Chen, Xiaoyi Cheng, Michele Donini, Jason Gelman, Satish Gollaprolu, John He, Pedro Larroy, Xinyu Liu, Nick McCarthy, Ashish Rathi, Scott Rees, Amaresh Ankit Siva, ErhYuan Tsai, Keerthan Vasist, Pinar Yilmaz, Muhammad Bilal Zafar, Sanjiv Das, Kevin Haas, Tyler Hill, Krishnaram Kenthapadi",KDD,2021,https://doi.org/10.1145/3447548.3467177
Neural Instant Search for Music and Podcast.,"Helia Hashemi, Aasish Pappu, Mi Tian, Praveen Chandar, Mounia Lalmas, Benjamin A. Carterette",KDD,2021,https://doi.org/10.1145/3447548.3467188
DARING: Differentiable Causal Discovery with Residual Independence.,"Yue He 0001, Peng Cui 0001, Zheyan Shen, Renzhe Xu, Furui Liu, Yong Jiang 0001",KDD,2021,https://doi.org/10.1145/3447548.3467439
PETGEN: Personalized Text Generation Attack on Deep Sequence Embedding-based Classification Models.,"Bing He 0002, Mustaque Ahamad, Srijan Kumar",KDD,2021,https://doi.org/10.1145/3447548.3467390
A Unified Solution to Constrained Bidding in Online Display Advertising.,"Yue He, Xiujun Chen, Di Wu 0035, Junwei Pan, Qing Tan, Chuan Yu, Jian Xu 0015, Xiaoqiang Zhu",KDD,2021,https://doi.org/10.1145/3447548.3467199
Purify and Generate: Learning Faithful Item-to-Item Graph from Noisy User-Item Interaction Behaviors.,"Yue He 0001, Yancheng Dong, Peng Cui 0001, Yuhang Jiao 0001, Xiaowei Wang, Ji Liu 0002, Philip S. Yu",KDD,2021,https://doi.org/10.1145/3447548.3467205
Pruning-Aware Merging for Efficient Multitask Inference.,"Xiaoxi He, Dawei Gao, Zimu Zhou, Yongxin Tong, Lothar Thiele",KDD,2021,https://doi.org/10.1145/3447548.3467271
The Second International MIS2 Workshop: Misinformation and Misbehavior Mining on the Web.,"Aude Hofleitner, Meng Jiang 0001, Srijan Kumar, Neil Shah, Kai Shu",KDD,2021,https://doi.org/10.1145/3447548.3469443
Dynamic Language Models for Continuously Evolving Content.,"Spurthi Amba Hombaiah, Tao Chen 0008, Mingyang Zhang 0001, Michael Bendersky, Marc Najork",KDD,2021,https://doi.org/10.1145/3447548.3467162
Analysis of Faces in a Decade of US Cable TV News.,"James Hong, Will Crichton, Haotian Zhang, Daniel Y. Fu, Jacob Ritchie, Jeremy Barenholtz, Ben Hannel, Xinwei Yao 0002, Michaela Murray, Geraldine Moriba, Maneesh Agrawala, Kayvon Fatahalian",KDD,2021,https://doi.org/10.1145/3447548.3467134
Federated Adversarial Debiasing for Fair and Transferable Representations.,"Junyuan Hong, Zhuangdi Zhu, Shuyang Yu, Zhangyang Wang, Hiroko H. Dodge, Jiayu Zhou",KDD,2021,https://doi.org/10.1145/3447548.3467281
WIT: Workshop on deriving Insights from user-generated Text.,"Estevam Hruschka, Tom M. Mitchell, Marko Grobelnik, Behzad Golshan",KDD,2021,https://doi.org/10.1145/3447548.3469477
Uncertainty-Aware Reliable Text Classification.,"Yibo Hu 0002, Latifur Khan",KDD,2021,https://doi.org/10.1145/3447548.3467382
HMRL: Hyper-Meta Learning for Sparse Reward Reinforcement Learning Problem.,"Yun Hua, Xiangfeng Wang, Bo Jin 0003, Wenhao Li, Junchi Yan, Xiaofeng He, Hongyuan Zha",KDD,2021,https://doi.org/10.1145/3447548.3467242
Markdowns in E-Commerce Fresh Retail: A Counterfactual Prediction and Multi-Period Optimization Approach.,"Junhao Hua, Ling Yan, Huan Xu, Cheng Yang",KDD,2021,https://doi.org/10.1145/3447548.3467083
MixGCF: An Improved Training Method for Graph Neural Network-based Recommender Systems.,"Tinglin Huang, Yuxiao Dong, Ming Ding 0004, Zhen Yang, Wenzheng Feng, Xinyu Wang 0001, Jie Tang 0001",KDD,2021,https://doi.org/10.1145/3447548.3467408
DisenQNet: Disentangled Representation Learning for Educational Questions.,"Zhenya Huang, Xin Lin 0005, Hao Wang 0076, Qi Liu 0003, Enhong Chen, Jianhui Ma, Yu Su 0002, Wei Tong",KDD,2021,https://doi.org/10.1145/3447548.3467347
Representation Learning on Knowledge Graphs for Node Importance Estimation.,"Han Huang, Leilei Sun, Bowen Du 0001, Chuanren Liu, Weifeng Lv, Hui Xiong 0001",KDD,2021,https://doi.org/10.1145/3447548.3467342
A Broader Picture of Random-walk Based Graph Embedding.,"Zexi Huang, Arlei Silva, Ambuj K. Singh",KDD,2021,https://doi.org/10.1145/3447548.3467300
Deep Inclusion Relation-aware Network for User Response Prediction at Fliggy.,"Zai Huang, Mingyuan Tao, Bufeng Zhang",KDD,2021,https://doi.org/10.1145/3447548.3467111
HGAMN: Heterogeneous Graph Attention Matching Network for Multilingual POI Retrieval at Baidu Maps.,"Jizhou Huang, Haifeng Wang 0001, Yibo Sun, Miao Fan, Zhengjie Huang, Chunyuan Yuan, Yawen Li 0001",KDD,2021,https://doi.org/10.1145/3447548.3467059
Hierarchical Training: Scaling Deep Recommendation Models on Large CPU Clusters.,"Yuzhen Huang, Xiaohan Wei, Xing Wang, Jiyan Yang, Bor-Yiing Su, Shivam Bharuka, Dhruv Choudhary, Zewei Jiang, Hai Zheng, Jack Langman",KDD,2021,https://doi.org/10.1145/3447548.3467084
Sliding Spectrum Decomposition for Diversified Recommendation.,"Yanhua Huang, Weikun Wang, Lei Zhang, Ruiwen Xu",KDD,2021,https://doi.org/10.1145/3447548.3467108
Scaling Up Graph Neural Networks Via Graph Coarsening.,"Zengfeng Huang, Shengzhong Zhang, Chong Xi, Tang Liu, Min Zhou 0006",KDD,2021,https://doi.org/10.1145/3447548.3467256
MPCSL - A Modular Pipeline for Causal Structure Learning.,"Johannes Huegle, Christopher Hagedorn, Michael Perscheid, Hasso Plattner",KDD,2021,https://doi.org/10.1145/3447548.3467082
TrajNet: A Trajectory-Based Deep Learning Model for Traffic Prediction.,"Bo Hui 0001, Da Yan 0001, Haiquan Chen, Wei-Shinn Ku",KDD,2021,https://doi.org/10.1145/3447548.3467236
Real-time Event Detection for Emergency Response Tutorial.,"Alejandro Jaimes, Joel R. Tetreault",KDD,2021,https://doi.org/10.1145/3447548.3470815
Fast and Memory-Efficient Tucker Decomposition for Answering Diverse Time Range Queries.,"Jun-Gi Jang, U Kang",KDD,2021,https://doi.org/10.1145/3447548.3467290
Knowledge-Guided Efficient Representation Learning for Biomedical Domain.,"Kishlay Jha, Guangxu Xun, Nan Du 0001, Aidong Zhang",KDD,2021,https://doi.org/10.1145/3447548.3467118
ACE-NODE: Attentive Co-Evolving Neural Ordinary Differential Equations.,"Sheo Yon Jhin, Minju Jo, Taeyong Kong, Jinsung Jeon, Noseong Park",KDD,2021,https://doi.org/10.1145/3447548.3467419
Cross-Network Learning with Partially Aligned Graph Convolutional Networks.,Meng Jiang 0001,KDD,2021,https://doi.org/10.1145/3447548.3467282
Topic-time heatmaps for human-in-the-loop topic detection and tracking.,"Hang Jiang, Doug Beeferman",DaSH@KDD,2021,https://github.com/valahu/dash/blob/main/KDD2021/paper_7_Jiang.pdf
Bootstrapping for Batch Active Sampling.,"Heinrich Jiang, Maya R. Gupta",KDD,2021,https://doi.org/10.1145/3447548.3467076
FleetRec: Large-Scale Recommendation Inference on Hybrid GPU-FPGA Clusters.,"Wenqi Jiang, Zhenhao He, Shuai Zhang 0007, Kai Zeng 0002, Liang Feng, Jiansong Zhang, Tongxuan Liu, Yong Li 0020, Jingren Zhou, Ce Zhang 0001, Gustavo Alonso",KDD,2021,https://doi.org/10.1145/3447548.3467139
Pre-training on Large-Scale Heterogeneous Graph.,"Xunqiang Jiang, Tianrui Jia, Yuan Fang 0001, Chuan Shi 0001, Zhe Lin, Hui Wang",KDD,2021,https://doi.org/10.1145/3447548.3467396
Multi-Armed Bandits and Reinforcement Learning: Advancing Decision Making in E-Commerce and Beyond.,"Daniel R. Jiang, Haipeng Luo, Chu Wang, Yingfei Wang",KDD,2021,https://doi.org/10.1145/3447548.3469457
Towards a Better Understanding of Linear Models for Recommendation.,"Ruoming Jin, Dong Li, Jing Gao, Zhi Liu, Li Chen, Yang Zhou 0001",KDD,2021,https://doi.org/10.1145/3447548.3467428
"Graph Representation Learning: Foundations, Methods, Applications and Systems.","Wei Jin 0009, Yao Ma 0001, Yiqi Wang 0001, Xiaorui Liu, Jiliang Tang, Yukuo Cen, Jiezhong Qiu, Jie Tang 0001, Chuan Shi 0001, Yanfang Ye 0001, Jiawei Zhang 0001, Philip S. Yu",KDD,2021,https://doi.org/10.1145/3447548.3470824
Learning to Walk across Time for Interpretable Temporal Knowledge Graph Completion.,"Jaehun Jung, Jinhong Jung, U Kang",KDD,2021,https://doi.org/10.1145/3447548.3467292
A Hyper-surface Arrangement Model of Ranking Distributions.,"Shizuo Kaji, Akira Horiguchi, Takuro Abe, Yohsuke Watanabe",KDD,2021,https://doi.org/10.1145/3447548.3467253
Preference Amplification in Recommender Systems.,"Dimitris Kalimeris, Smriti Bhagat, Shankar Kalyanaraman, Udi Weinsberg",KDD,2021,https://doi.org/10.1145/3447548.3467298
Learning to Embed Categorical Features without Embedding Tables for Recommendation.,"Wang-Cheng Kang, Derek Zhiyuan Cheng, Tiansheng Yao, Xinyang Yi, Ting Chen, Lichan Hong, Ed H. Chi",KDD,2021,https://doi.org/10.1145/3447548.3467304
Topology Distillation for Recommender System.,"SeongKu Kang, Junyoung Hwang, Wonbin Kweon, Hwanjo Yu",KDD,2021,https://doi.org/10.1145/3447548.3467319
Joint Graph Embedding and Alignment with Spectral Pivot.,"Paris A. Karakasis, Aritra Konar, Nicholas D. Sidiropoulos",KDD,2021,https://doi.org/10.1145/3447548.3467377
Network Experimentation at Scale.,"Brian Karrer, Liang Shi, Monica Bhole, Matt Goldman, Tyrone Palmer, Charlie Gelman, Mikael Konutgan, Feng Sun",KDD,2021,https://doi.org/10.1145/3447548.3467091
Workshop on Data-Efficient Machine Learning (DeMaL).,"Sumeet Katariya, Nikhil Rao 0001, Chandan K. Reddy",KDD,2021,https://doi.org/10.1145/3447548.3469451
Addressing Non-Representative Surveys using Multiple Instance Learning.,"Yaniv Katz, Oded Vainas",KDD,2021,https://doi.org/10.1145/3447548.3467109
Interpreting Interpretability: Understanding Data Scientists&apos; Use of Interpretability Tools for Machine Learning.,"Harmanpreet Kaur, Harsha Nori, Samuel Jenkins, Rich Caruana, Hanna M. Wallach, Jennifer Wortman Vaughan",DaSH@KDD,2021,https://github.com/valahu/dash/blob/main/KDD2021/paper_5_invited_Kaur.pdf
Auditing for Diversity Using Representative Examples.,"Vijay Keswani, L. Elisa Celis",KDD,2021,https://doi.org/10.1145/3447548.3467433
Q-Learning Lagrange Policies for Multi-Action Restless Bandits.,"Jackson A. Killian, Arpita Biswas, Sanket Shah, Milind Tambe",KDD,2021,https://doi.org/10.1145/3447548.3467370
Estimating individual-level optimal causal interventions combining causal models and machine learning models.,"Keisuke Kiritoshi, Tomonori Izumitani, Kazuki Koyama, Tomomi Okawachi, Keisuke Asahara, Shohei Shimizu",CD@KDD,2021,https://proceedings.mlr.press/v150/kiritoshi21a.html
A Color-blind 3-Approximation for Chromatic Correlation Clustering and Improved Heuristics.,"Nicolas Klodt, Lars Seifert, Arthur Zahn, Katrin Casel, Davis Issac, Tobias Friedrich 0001",KDD,2021,https://doi.org/10.1145/3447548.3467446
Machine Learning in Finance.,"Senthil Kumar, Leman Akoglu, Nitesh V. Chawla, José A. Rodríguez-Serrano, Tanveer A. Faruquie, Saurabh Nagrecha",KDD,2021,https://doi.org/10.1145/3447548.3469456
Micro-climate Prediction - Multi Scale Encoder-decoder based Deep Learning Framework.,"Peeyush Kumar, Ranveer Chandra, Chetan Bansal, Shivkumar Kalyanaraman, Tanuja Ganu, Michael Grant",KDD,2021,https://doi.org/10.1145/3447548.3467173
Dimensionwise Separable 2-D Graph Convolution for Unsupervised and Semi-Supervised Learning on Graphs.,"Qimai Li, Xiaotong Zhang 0003, Han Liu 0008, Quanyu Dai, Xiao-Ming Wu 0003",KDD,2021,https://doi.org/10.1145/3447548.3467413
Architecture and Operation Adaptive Network for Online Recommendations.,"Lang Lang, Zhenlong Zhu, Xuanye Liu, Jianxin Zhao, Jixing Xu, Minghui Shan",KDD,2021,https://doi.org/10.1145/3447548.3467133
Diet Planning with Machine Learning: Teacher-forced REINFORCE for Composition Compliance with Nutrition Enhancement.,"Changhun Lee, Soohyeok Kim, Chiehyeon Lim, Jayun Kim, Yeji Kim, Minyoung Jung",KDD,2021,https://doi.org/10.1145/3447548.3467201
SEMI: A Sequential Multi-Modal Information Transfer Network for E-Commerce Micro-Video Recommendations.,"Chenyi Lei, Yong Liu 0020, Lingzi Zhang, Guoxin Wang 0002, Haihong Tang, Houqiang Li, Chunyan Miao",KDD,2021,https://doi.org/10.1145/3447548.3467189
Fast Rotation Kernel Density Estimation over Data Streams.,"Runze Lei, Pinghui Wang, Rundong Li 0002, Peng Jia 0004, Junzhou Zhao, Xiaohong Guan, Chao Deng",KDD,2021,https://doi.org/10.1145/3447548.3467356
Dip-based Deep Embedded Clustering with k-Estimation.,"Collin Leiber, Lena G. M. Bauer, Benjamin Schelling, Christian Böhm 0001, Claudia Plant",KDD,2021,https://doi.org/10.1145/3447548.3467316
An Efficient and Scalable Algorithm for Estimating Kemeny&apos;s Constant of a Markov Chain on Large Graphs.,"Shiju Li 0001, Xin Huang 0020, Chul-Ho Lee",KDD,2021,https://doi.org/10.1145/3447548.3467431
Dual Attentive Sequential Learning for Cross-Domain Click-Through Rate Prediction.,"Pan Li 0008, Zhichao Jiang, Maofei Que, Yao Hu, Alexander Tuzhilin",KDD,2021,https://doi.org/10.1145/3447548.3467140
Shapley Counterfactual Credits for Multi-Agent Reinforcement Learning.,"Jiahui Li 0003, Kun Kuang, Baoxiang Wang 0001, Furui Liu, Long Chen 0016, Fei Wu 0001, Jun Xiao 0001",KDD,2021,https://doi.org/10.1145/3447548.3467420
Large-Scale Data-Driven Airline Market Influence Maximization.,"Duanshun Li, Jing Liu 0024, Jinsung Jeon, Seoyoung Hong 0001, Thai Le, Dongwon Lee 0001, Noseong Park",KDD,2021,https://doi.org/10.1145/3447548.3467423
Embedding-based Product Retrieval in Taobao Search.,"Sen Li 0001, Fuyu Lv, Taiwei Jin, Guli Lin, Keping Yang, Xiaoyi Zeng, Xiao-Ming Wu 0003, Qianli Ma 0001",KDD,2021,https://doi.org/10.1145/3447548.3467101
Mitigating Performance Saturation in Neural Marked Point Processes: Architectures and Loss Functions.,"Tianbo Li, Tianze Luo, Yiping Ke, Sinno Jialin Pan",KDD,2021,https://doi.org/10.1145/3447548.3467436
A Difficulty-Aware Framework for Churn Prediction and Intervention in Games.,"Jiayu Li 0001, Hongyu Lu, Chenyang Wang 0003, Weizhi Ma, Min Zhang 0006, Xiangyu Zhao, Wei Qi, Yiqun Liu 0001, Shaoping Ma",KDD,2021,https://doi.org/10.1145/3447548.3467277
