Title,Authors,Venue,Year,URL
Managing Diversity in Airbnb Search.,"Mustafa Abdool, Malay Haldar, Prashant Ramanathan, Tyler Sax, Lanbo Zhang, Aamir Manaswala, Lynn Yang, Bradley C. Turnbull, Qing Zhang, Thomas Legrand",KDD,2020,https://doi.org/10.1145/3394486.3403345
Using Optimal Embeddings to Learn New Intents with Few Examples: An Application in the Insurance Domain.,"Shailesh Acharya, Glenn Fung",Converse@KDD,2020,https://ceur-ws.org/Vol-2666/KDD_Converse20_paper_10.pdf
Physics Inspired Models in Artificial Intelligence.,"Muhammad Aurangzeb Ahmad, Sener Özönder",KDD,2020,https://doi.org/10.1145/3394486.3406464
Fairness in Machine Learning for Healthcare.,"Muhammad Aurangzeb Ahmad, Arpit Patel, Carly Eckert, Vikas Kumar, Ankur Teredesai",KDD,2020,https://doi.org/10.1145/3394486.3406461
WeightGrad: Geo-Distributed Data Analysis Using Quantization for Faster Convergence and Better Accuracy.,"Syeda Nahida Akter, Muhammad Abdullah Adnan",KDD,2020,https://doi.org/10.1145/3394486.3403097
"Depressive, Drug Abusive, or Informative: Knowledge-aware Study of News Exposure during COVID-19 Outbreak.","Amanuel Alambo, Manas Gaur, Krishnaprasad Thirunarayan",KiML@KDD,2020,https://ceur-ws.org/Vol-2657/short2.pdf
Toward Responsible AI by Planning to Fail.,Saleema Amershi,KDD,2020,https://doi.org/10.1145/3394486.3409557
"Diversity and Inclusion, a Perspective from a Four Years MSI Faculty Member.",Eliana Valenzuela Andrade,KDD,2020,https://doi.org/10.1145/3394486.3411064
Catalysis Clustering with GAN by Incorporating Domain Knowledge.,"Olga Andreeva, Wei Li 0121, Wei Ding 0003, Marieke L. Kuijjer, John Quackenbush, Ping Chen 0001",KDD,2020,https://doi.org/10.1145/3394486.3403187
Cultivating Human Expertise Through AI-Assisted Data Science.,"Josh Andres, Christine T. Wolf, Michael J. Muller, Justin D. Weisz, Narendra Nath Joshi, Aabhas Sharma, Krissy Brimijoin, Michael Desmond, Zahra Ashktorab, Qian Pan, Evelyn Duesterwald, Casey Dugan",DaSH@KDD,2020,https://drive.google.com/file/d/1c2X0RybLpXdqh2XMCN2luUPdDUhaQMRc/view
Learning Instrument Invariant Characteristics for Generating High-resolution Global Coral Reef Maps.,"Ata Akbari Asanjan, Kamalika Das, Alan S. Li, Ved Chirayath, Juan Torres-Perez, Soroosh Sorooshian",KDD,2020,https://doi.org/10.1145/3394486.3403312
USAD: UnSupervised Anomaly Detection on Multivariate Time Series.,"Julien Audibert, Pietro Michiardi, Frédéric Guyard, Sébastien Marti, Maria A. Zuluaga",KDD,2020,https://doi.org/10.1145/3394486.3403392
Prioritized Restreaming Algorithms for Balanced Graph Partitioning.,"Amel Awadelkarim, Johan Ugander",KDD,2020,https://doi.org/10.1145/3394486.3403239
Block Model Guided Unsupervised Feature Selection.,"Zilong Bai, Hoa Nguyen, Ian Davidson",KDD,2020,https://doi.org/10.1145/3394486.3403173
Generic Outlier Detection in Multi-Armed Bandit.,"Yikun Ban, Jingrui He",KDD,2020,https://doi.org/10.1145/3394486.3403134
BusTr: Predicting Bus Travel Times from Real-Time Traffic.,"Richard Barnes 0002, Senaka Buthpitiya, James Cook, Alex Fabrikant, Andrew Tomkins, Fangzhou Xu",KDD,2020,https://doi.org/10.1145/3394486.3403376
Data Science for the Real Estate Industry.,"Ron Bekkerman, Vanja Josifovski, Foster J. Provost",KDD,2020,https://doi.org/10.1145/3394486.3406476
GrokNet: Unified Computer Vision Model Trunk and Embeddings For Commerce.,"Sean Bell, Yiqun Liu 0006, Sami Alsheikh, Yina Tang, Edward Pizzi, M. Henning, Karun Singh, Omkar Parkhi, Fedor Borisyuk",KDD,2020,https://doi.org/10.1145/3394486.3403311
Mining Persistent Activity in Continually Evolving Networks.,"Caleb Belth, Xinyi Zheng, Danai Koutra",KDD,2020,https://doi.org/10.1145/3394486.3403136
"How to Count Triangles, without Seeing the Whole Graph.","Suman K. Bera 0001, C. Seshadhri 0001",KDD,2020,https://doi.org/10.1145/3394486.3403073
Accessible Online Meetings and Presentations.,Brianna Blaser,KDD,2020,https://doi.org/10.1145/3394486.3411069
Scaling Graph Neural Networks with Approximate PageRank.,"Aleksandar Bojchevski, Johannes Klicpera, Bryan Perozzi, Amol Kapoor, Martin Blais, Benedek Rózemberczki, Michal Lukasik, Stephan Günnemann",KDD,2020,https://doi.org/10.1145/3394486.3403296
Performance in the Courtroom: Automated Processing and Visualization of Appeal Court Decisions in France.,"Paul Boniol, George Panagopoulos, Christos Xypolopoulos, Rajaa El Hamdani, David Restrepo Amariles, Michalis Vazirgiannis",NLLP@KDD,2020,https://ceur-ws.org/Vol-2645/paper2.pdf
Treatment Policy Learning in Multiobjective Settings with Fully Observed Outcomes.,"Soorajnath Boominathan, Michael Oberst, Helen Zhou, Sanjat Kanjilal, David A. Sontag",KDD,2020,https://doi.org/10.1145/3394486.3403245
Interleaved Sequence RNNs for Fraud Detection.,"Bernardo Branco, Pedro Abreu, Ana Sofia Gomes, Mariana S. C. Almeida, João Tiago Ascensão, Pedro Bizarro",KDD,2020,https://doi.org/10.1145/3394486.3403361
Keynote Speaker: Emery N. Brown.,Emery N. Brown,KDD,2020,https://doi.org/10.1145/3394486.3407093
Exploring Automatic Diagnosis of COVID-19 from Crowdsourced Respiratory Sound Data.,"Chloë Brown, Jagmohan Chauhan, Andreas Grammenos, Jing Han 0010, Apinan Hasthanasombat, Dimitris Spathis, Tong Xia, Pietro Cicuta, Cecilia Mascolo",KDD,2020,https://doi.org/10.1145/3394486.3412865
BART for Knowledge Grounded Conversations.,"Maxime De Bruyn, Ehsan Lotfi, Jeska Buhmann, Walter Daelemans",Converse@KDD,2020,https://ceur-ws.org/Vol-2666/KDD_Converse20_paper_7.pdf
Human-In-The-Loop Topic Discovery with Embedded Text Representations.,"Eric Bunch, Qian You, Glenn Fung",DaSH@KDD,2020,https://drive.google.com/file/d/1c1JU5qABu_WtKcV-u3OIz-HbHUvHUYC0/view
Algorithmic Aspects of Temporal Betweenness.,"Sebastian Buß 0002, Hendrik Molter, Rolf Niedermeier, Maciej Rymar",KDD,2020,https://doi.org/10.1145/3394486.3403259
Data Scientists and Designers Can Create The Jobs of The Future.,"Diarmuid Cahalane, Patrick Connolly, Andrew Dalton, Bogdan Saceleanu, Medb Corcoran",DaSH@KDD,2020,https://drive.google.com/file/d/1w9iKPs7acItGqZwlt_Pf-uZRg7mpfkel/view
Higher-order Clustering in Complex Heterogeneous Networks.,"Aldo G. Carranza, Ryan A. Rossi, Anup Rao 0002, Eunyee Koh",KDD,2020,https://doi.org/10.1145/3394486.3403045
Intelligible and Explainable Machine Learning: Best Practices and Practical Challenges.,"Rich Caruana, Scott M. Lundberg, Marco Túlio Ribeiro, Harsha Nori, Samuel Jenkins",KDD,2020,https://doi.org/10.1145/3394486.3406707
Controllable Multi-Interest Framework for Recommendation.,"Yukuo Cen, Jianwei Zhang 0012, Xu Zou 0001, Chang Zhou, Hongxia Yang, Jie Tang 0001",KDD,2020,https://doi.org/10.1145/3394486.3403344
Tutorial on Human-Centered Explainability for Healthcare.,"Prithwish Chakraborty, Bum Chul Kwon, Sanjoy Dey, Amit Dhurandhar, Daniel M. Gruen, Kenney Ng, Daby Sow, Kush R. Varshney",KDD,2020,https://doi.org/10.1145/3394486.3406470
Robust Deep Learning Methods for Anomaly Detection.,"Raghavendra Chalapathy, Nguyen Lu Dang Khoa, Sanjay Chawla",KDD,2020,https://doi.org/10.1145/3394486.3406704
Taming Pretrained Transformers for Extreme Multi-label Text Classification.,"Wei-Cheng Chang, Hsiang-Fu Yu, Kai Zhong, Yiming Yang, Inderjit S. Dhillon",KDD,2020,https://doi.org/10.1145/3394486.3403368
InfiniteWalk: Deep Network Embeddings as Laplacian Embeddings with a Nonlinearity.,"Sudhanshu Chanpuriya, Cameron Musco",KDD,2020,https://doi.org/10.1145/3394486.3403185
RayS: A Ray Searching Method for Hard-label Adversarial Attack.,"Jinghui Chen, Quanquan Gu",KDD,2020,https://doi.org/10.1145/3394486.3403225
Finding Effective Geo-social Group for Impromptu Activities with Diverse Demands.,"Lu Chen 0008, Chengfei Liu, Rui Zhou 0001, Jiajie Xu 0001, Jeffrey Xu Yu, Jianxin Li 0001",KDD,2020,https://doi.org/10.1145/3394486.3403114
Improving Recommendation Quality in Google Drive.,"Suming J. Chen, Zhen Qin 0001, Zac Wilson, Brian Calaci, Michael Rose, Ryan Evans, Sean Abraham, Donald Metzler, Sandeep Tata, Mike Colagrosso",KDD,2020,https://doi.org/10.1145/3394486.3403341
Handling Information Loss of Graph Neural Networks for Session-based Recommendation.,"Tianwen Chen, Raymond Chi-Wing Wong",KDD,2020,https://doi.org/10.1145/3394486.3403170
Multi-level Graph Convolutional Networks for Cross-platform Anchor Link Prediction.,"Hongxu Chen 0002, Hongzhi Yin, Xiangguo Sun, Tong Chen 0005, Bogdan Gabrys, Katarzyna Musial",KDD,2020,https://doi.org/10.1145/3394486.3403201
HGMF: Heterogeneous Graph-based Fusion for Multimodal Data with Incompleteness.,"Jiayi Chen, Aidong Zhang",KDD,2020,https://doi.org/10.1145/3394486.3403182
Contagious Chain Risk Rating for Networked-guarantee Loans.,"Dawei Cheng, Zhibin Niu, Yiyi Zhang",KDD,2020,https://doi.org/10.1145/3394486.3403322
Interpreting and Explaining Deep Neural Networks: A Perspective on Time Series Data.,Jaesik Choi,KDD,2020,https://doi.org/10.1145/3394486.3406478
Artificial Intelligence for Healthcare.,Dorin Comaniciu,KDD,2020,https://doi.org/10.1145/3394486.3409551
Minimal Variance Sampling with Provable Guarantees for Fast Training of Graph Neural Networks.,"Weilin Cong, Rana Forsati, Mahmut T. Kandemir, Mehrdad Mahdavi",KDD,2020,https://doi.org/10.1145/3394486.3403192
Causal Inference Meets Machine Learning.,"Peng Cui 0001, Zheyan Shen, Sheng Li 0001, Liuyi Yao, Yaliang Li, Zhixuan Chu, Jing Gao 0004",KDD,2020,https://doi.org/10.1145/3394486.3406460
DETERRENT: Knowledge Guided Graph Attention Network for Detecting Healthcare Misinformation.,"Limeng Cui, Haeseung Seo, Maryam Tabar, Fenglong Ma, Suhang Wang, Dongwon Lee 0001",KDD,2020,https://doi.org/10.1145/3394486.3403092
Adaptive Graph Encoder for Attributed Graph Embedding.,"Ganqu Cui, Jie Zhou 0024, Cheng Yang 0002, Zhiyuan Liu 0001",KDD,2020,https://doi.org/10.1145/3394486.3403140
How to Calibrate your Neural Network Classifier: Getting True Probabilities from a Classification Model.,"Natalia Culakova, Dan Murphy, Joao Gante, Carlos Ledezma, Vahan Hovhannisyan, Alan Mosca",KDD,2020,https://doi.org/10.1145/3394486.3406700
Combinatorial Black-Box Optimization with Expert Advice.,"Hamid Dadkhahi, Karthikeyan Shanmugam, Jesus Rios, Payel Das, Samuel C. Hoffman, Troy David Loeffler, Subramanian Sankaranarayanan",KDD,2020,https://doi.org/10.1145/3394486.3403243
Recurrent Networks for Guided Multi-Attention Classification.,"Xin Dai, Xiangnan Kong, Tian Guo 0001, John Boaz Lee, Xinyue Liu, Constance M. Moore",KDD,2020,https://doi.org/10.1145/3394486.3403083
Hybrid Spatio-Temporal Graph Convolutional Network: Improving Traffic Prediction with Navigation Data.,"Rui Dai, Shenkun Xu, Qian Gu, Chenguang Ji, Kaikui Liu",KDD,2020,https://doi.org/10.1145/3394486.3403358
Enterprise Cooperation and Competition Analysis with a Sign-Oriented Preference Network.,"Le Dai, Yu Yin 0002, Chuan Qin 0002, Tong Xu 0001, Xiangnan He 0001, Enhong Chen, Hui Xiong 0001",KDD,2020,https://doi.org/10.1145/3394486.3403120
Pest Management In Cotton Farms: An AI-System Case Study from the Global South.,"Aman Dalmia, Jerome White, Ankit Chaurasia, Vishal Agarwal, Rajesh Jain, Dhruvin Vora, Balasaheb Dhame, Raghu Dharmaraju, Rahul Panicker",KDD,2020,https://doi.org/10.1145/3394486.3403363
InMacs: Interactive modeling and comparison of sentiments from sequence data.,"Subhajit Das 0002, Florina Dutt",DaSH@KDD,2020,https://drive.google.com/file/d/1kbhBs5MtaiZHOeiVUUu0CHu0OGHjj0rZ/view
Cost Aware Feature Elicitation.,"Srijita Das 0001, Rishabh K. Iyer, Sriraam Natarajan",KiML@KDD,2020,https://ceur-ws.org/Vol-2657/short3.pdf
A Self-Evolving Mutually-Operative Recurrent Network-based Model for Online Tool Condition Monitoring in Delay Scenario.,"Monidipa Das, Mahardhika Pratama, Tegoeh Tjahjowidodo",KDD,2020,https://doi.org/10.1145/3394486.3403328
Dynamic Knowledge Graph based Multi-Event Forecasting.,"Songgaojun Deng, Huzefa Rangwala, Yue Ning 0001",KDD,2020,https://doi.org/10.1145/3394486.3403209
Knowledge Intensive Learning of Generative Adversarial Networks.,"Devendra Singh Dhami, Mayukh Das, Sriraam Natarajan",KiML@KDD,2020,https://ceur-ws.org/Vol-2657/short1.pdf
Evaluating Fairness Using Permutation Tests.,"Cyrus DiCiccio, Sriram Vasudevan, Kinjal Basu 0001, Krishnaram Kenthapadi, Deepak Agarwal",KDD,2020,https://doi.org/10.1145/3394486.3403199
Data Paucity and Low Resource Scenarios: Challenges and Opportunities.,Mona T. Diab,KDD,2020,https://doi.org/10.1145/3394486.3409565
Delivery Scope: A New Way of Restaurant Retrieval for On-demand Food Delivery Service.,"Xuetao Ding, Runfeng Zhang, Zhen Mao, Ke Xing, Fangxiao Du, Xingyu Liu, Guoxing Wei, Feifan Yin, Renqing He, Zhizhao Sun",KDD,2020,https://doi.org/10.1145/3394486.3403353
Structural Patterns and Generative Models of Real-world Hypergraphs.,"Manh Tuan Do, Se-eun Yoon, Bryan Hooi, Kijung Shin",KDD,2020,https://doi.org/10.1145/3394486.3403060
AutoKnow: Self-Driving Knowledge Collection for Products of Thousands of Types.,"Xin Luna Dong, Xiang He 0007, Andrey Kan, Xian Li, Yan Liang 0004, Jun Ma 0029, Yifan Ethan Xu, Chenwei Zhang, Tong Zhao 0002, Gabriel Blanco Saldana, Saurabh Deshpande, Alexandre Michetti Manduca, Jay Ren, Surender Pal Singh, Fan Xiao, Haw-Shiuan Chang, Giannis Karamanolakis, Yuning Mao, Yaqing Wang 0001, Christos Faloutsos, Andrew McCallum, Jiawei Han 0001",KDD,2020,https://doi.org/10.1145/3394486.3403323
"Multi-modal Information Extraction from Text, Semi-structured, and Tabular Data on the Web.","Xin Luna Dong, Hannaneh Hajishirzi, Colin Lockard, Prashant Shiralkar",KDD,2020,https://doi.org/10.1145/3394486.3406468
MAMO: Memory-Augmented Meta-Optimization for Cold-start Recommendation.,"Manqing Dong, Feng Yuan, Lina Yao 0001, Xiwei Xu 0001, Liming Zhu 0001",KDD,2020,https://doi.org/10.1145/3394486.3403113
Robust Spammer Detection by Nash Reinforcement Learning.,"Yingtong Dou, Guixiang Ma, Philip S. Yu, Sihong Xie",KDD,2020,https://doi.org/10.1145/3394486.3403135
Balanced Order Batching with Task-Oriented Graph Clustering.,"Lu Duan, Haoyuan Hu, Zili Wu, Guozheng Li, Xinhang Zhang, Yu Gong, Yinghui Xu",KDD,2020,https://doi.org/10.1145/3394486.3403355
Efficiently Solving the Practical Vehicle Routing Problem: A Novel Joint Learning Approach.,"Lu Duan, Yang Zhan, Haoyuan Hu, Yu Gong, Jiangwen Wei, Xiaodong Zhang, Yinghui Xu",KDD,2020,https://doi.org/10.1145/3394486.3403356
Cascade-LSTM: A Tree-Structured Neural Classifier for Detecting Misinformation Cascades.,"Francesco Ducci, Mathias Kraus, Stefan Feuerriegel",KDD,2020,https://doi.org/10.1145/3394486.3403317
Deep Exogenous and Endogenous Influence Combination for Social Chatter Intensity Prediction.,"Subhabrata Dutta, Sarah Masud, Soumen Chakrabarti, Tanmoy Chakraborty 0002",KDD,2020,https://doi.org/10.1145/3394486.3403251
Attention based Multi-Modal New Product Sales Time-series Forecasting.,"Vijay Ekambaram, Kushagra Manglik, Sumanta Mukherjee, Surya Shravan Kumar Sajja, Satyam Dwivedi, Vikas Raykar",KDD,2020,https://doi.org/10.1145/3394486.3403362
"Fighting a Pandemic: Convergence of Expertise, Data Science and Policy.","Tina Eliassi-Rad, Nitesh V. Chawla, Vittoria Colizza, Lauren Gardner, Marcel Salathé, Samuel V. Scarpino, Joseph T. Wu",KDD,2020,https://doi.org/10.1145/3394486.3409586
Game Action Modeling for Fine Grained Analyses of Player Behavior in Multi-player Card Games (Rummy as Case Study).,"Sharanya Eswaran, Mridul Sachdeva, Vikram Vimal, Deepanshi Seth, Suhaas Kalpam, Sanjay Agarwal, Tridib Mukherjee, Samrat Dattagupta",KDD,2020,https://doi.org/10.1145/3394486.3403316
ConSTGAT: Contextual Spatial-Temporal Graph Attention Network for Travel Time Estimation at Baidu Maps.,"Xiaomin Fang, Jizhou Huang, Fan Wang 0021, Lingke Zeng, Haijin Liang, Haifeng Wang 0001",KDD,2020,https://doi.org/10.1145/3394486.3403320
To Tune or Not to Tune?: In Search of Optimal Configurations for Data Analytics.,"Ayat Fekry, Lucian Carata, Thomas F. J.-M. Pasquier, Andrew Rice, Andy Hopper",KDD,2020,https://doi.org/10.1145/3394486.3403299
Learning to Simulate Human Mobility.,"Jie Feng 0002, Zeyu Yang, Fengli Xu, Haisu Yu, Mudan Wang, Yong Li 0008",KDD,2020,https://doi.org/10.1145/3394486.3412862
Discovering Succinct Pattern Sets Expressing Co-Occurrence and Mutual Exclusivity.,"Jonas Fischer, Jilles Vreeken",KDD,2020,https://doi.org/10.1145/3394486.3403124
The Illusion of Inclusion: Large Scale Genomic Data Sovereignty and Indigenous Populations.,Keolu Fox,KDD,2020,https://doi.org/10.1145/3394486.3411071
Mutually Beneficial Collaborations to Broaden Participation of Hispanics in Data Science.,Patricia Ordóñez Franco,KDD,2020,https://doi.org/10.1145/3394486.3411075
Entropy in Legal Language.,"Roland Friedrich, Mauro Luzzatto, Elliott Ash",NLLP@KDD,2020,https://ceur-ws.org/Vol-2645/paper4.pdf
