Title,Authors,Venue,Year,URL
KDD Workshop on Machine Learning in Finance.,"Senthil Kumar, Leman Akoglu, Nitesh V. Chawla, Saurabh Nagrecha, Vidyut M. Naware, Tanveer A. Faruquie, Hays McCormick",KDD,2022,https://doi.org/10.1145/3534678.3542908
DI-2022: The Third Document Intelligence Workshop.,"Ani Nenkova, Douglas Burdick, Benjamin Han, Dave Lewis 0003, Sandeep Tata, Dan Tecuci",KDD,2022,https://doi.org/10.1145/3534678.3542919
ACM KDD AI4Cyber/MLHat: Workshop on AI-enabled Cybersecurity Analytics and Deployable Defense.,"Sagar Samtani, Gang Wang 0011, Ali Ahmadzadeh, Arridhana Ciptadi, Shanchieh Yang, Hsinchun Chen",KDD,2022,https://doi.org/10.1145/3534678.3542894
Deep Learning on Graphs: Methods and Applications (DLG-KDD2022).,"Lingfei Wu 0001, Jian Pei, Jiliang Tang, Yinglong Xia, Xiaojie Guo 0002",KDD,2022,https://doi.org/10.1145/3534678.3542907
1st ACM SIGKDD Workshop on Ethical Artificial Intelligence: Methods and Applications (EAI-KDD22).,"Chen Zhao 0010, Feng Chen 0001, Xintao Wu, Christopher Funk, Anthony Hoogs",KDD,2022,https://doi.org/10.1145/3534678.3542912
Preface: The 2022 ACM SIGKDD Workshop on Causal Discovery.,"Thuc Duy Le, Lin Liu 0003, Emre Kiciman, Sofia Triantafyllou, Huan Liu 0001",CD@KDD,2022,https://proceedings.mlr.press/v185/le22a.html
KDDIE at SemEval-2022 Task 11: Using DeBERTa for Named Entity Recognition.,"Caleb Martin, Huichen Yang, William H. Hsu",SemEval@NAACL,2022,https://doi.org/10.18653/v1/2022.semeval-1.210
SDWPF: A Dataset for Spatial Dynamic Wind Power Forecasting Challenge at KDD Cup 2022.,"Jingbo Zhou, Xinjiang Lu, Yixiong Xiao, Jiantao Su, Junfu Lyu, Yanjun Ma, Dejing Dou",CoRR,2022,https://doi.org/10.48550/arXiv.2208.04360
A Boring-yet-effective Approach for the Product Ranking Task of the Amazon KDD Cup 2022.,"Vitor Jeronymo, Guilherme Moraes Rosa, Surya Kallumadi, Roberto A. Lotufo, Rodrigo Frassetto Nogueira",CoRR,2022,https://doi.org/10.48550/arXiv.2208.06264
KDD CUP 2022 Wind Power Forecasting Team 88VIP Solution.,"Fangquan Lin, Wei Jiang 0024, Hanwei Zhang 0002, Cheng Yang",CoRR,2022,https://doi.org/10.48550/arXiv.2208.08952
Intrusion Detection Systems Using Support Vector Machines on the KDDCUP&apos;99 and NSL-KDD Datasets: A Comprehensive Survey.,"Mikel K. Ngueajio, Gloria J. Washington, Danda B. Rawat, Yolande Ngueabou",CoRR,2022,https://doi.org/10.48550/arXiv.2209.05579
Robustness Certification for Structured Prediction with General Inputs via Safe Region Modeling in the Semimetric Output Space.,"Huaqing Shao, Lanjun Wang, Junchi Yan",KDD,2023,https://doi.org/10.1145/3580305.3599493
ZhichunRoad at Amazon KDD Cup 2022: MultiTask Pre-Training for E-Commerce Product Search.,"Xuange Cui, Wei Xiong, Songlin Wang",CoRR,2023,https://doi.org/10.48550/arXiv.2301.13455
BUAA_BIGSCity: Spatial-Temporal Graph Neural Network for Wind Power Forecasting in Baidu KDD CUP 2022.,"Jiawei Jiang 0003, Chengkai Han, Jingyuan Wang 0001",CoRR,2023,https://doi.org/10.48550/arXiv.2302.11159
Application of BERT in Wind Power Forecasting-Teletraan&apos;s Solution in Baidu KDD Cup 2022.,"Longxing Tan, Hongying Yue",CoRR,2023,https://doi.org/10.48550/arXiv.2307.09248
Bridging the Gap of AutoGraph Between Academia and Industry: Analyzing AutoGraph Challenge at KDD Cup 2020.,"Zhen Xu 0007, Lanning Wei, Huan Zhao 0002, Rex Ying, Quanming Yao, Wei-Wei Tu, Isabelle Guyon",Frontiers Artif. Intell.,2022,https://doi.org/10.3389/frai.2022.905104
Analyzing the behavior of multiple dimensionality reduction algorithms to obtain better accuracy using benchmark KDD CUP dataset.,"Suriya Prakash Jambunathan, Suguna Ramadass, Palanivel Rajan Selva kumaran",Int. Arab J. Inf. Technol.,2022,https://doi.org/10.34028/iajit/19/1/14
A comparative simulation of normalization methods for machine learning-based intrusion detection systems using KDD Cup&apos;99 dataset.,"Satish Kumar, Sunanda Gupta, Sakshi Arora",J. Intell. Fuzzy Syst.,2022,https://doi.org/10.3233/JIFS-211191
Who will Win the Data Science Competition? Insights from KDD Cup 2019 and Beyond.,"Hao Liu 0026, Qingyu Guo, Hengshu Zhu, Fuzhen Zhuang, Shenwen Yang, Dejing Dou, Hui Xiong 0001",ACM Trans. Knowl. Discov. Data,2022,https://doi.org/10.1145/3511896
Evaluating the Performance of Various SVM Kernel Functions Based on Basic Features Extracted from KDDCUP&apos;99 Dataset by Random Forest Method for Detecting DDoS Attacks.,"Kaushik Adhikary, Shashi Bhushan, Sunil Kumar, Kamlesh Dutta",Wirel. Pers. Commun.,2022,https://doi.org/10.1007/s11277-021-09280-8
AutoHEnsGNN: Winning Solution to AutoGraph Challenge for KDD Cup 2020.,"Jin Xu 0010, Mingjian Chen, Jianqiang Huang, Xingyuan Tang, Ke Hu, Jian Li 0015, Jia Cheng, Jun Lei",ICDE,2022,https://doi.org/10.1109/ICDE53745.2022.00031
Analysis of Intrusion Detection Performance by Smoothing Factor of Gaussian NB Model Using Modified NSL-KDD Dataset.,"Kijung Bong, Jonghyun Kim 0003",ICTC,2022,https://doi.org/10.1109/ICTC55196.2022.9952381
Estimating Individualized Causal Effect with Confounded Instruments.,"Haotian Wang 0001, Wenjing Yang 0002, Longqi Yang, Anpeng Wu, Liyang Xu, Jing Ren, Fei Wu 0001, Kun Kuang",KDD,2022,https://doi.org/10.1145/3534678.3539335
Learning Binarized Graph Representations with Multi-faceted Quantization Reinforcement for Top-K Recommendation.,"Yankai Chen 0001, Huifeng Guo, Yingxue Zhang 0001, Chen Ma 0001, Ruiming Tang, Jingjie Li, Irwin King",KDD,2022,https://doi.org/10.1145/3534678.3539452
Adapting Pretrained Representations for Text Mining.,"Yu Meng 0001, Jiaxin Huang 0001, Yu Zhang 0044, Jiawei Han 0001",KDD,2022,https://doi.org/10.1145/3534678.3542607
HICF: Hyperbolic Informative Collaborative Filtering.,"Menglin Yang 0001, Zhihao Li 0004, Min Zhou 0006, Jiahong Liu 0001, Irwin King",KDD,2022,https://doi.org/10.1145/3534678.3539475
Integrity Authentication in Tree Models.,"Weijie Zhao 0001, Yingjie Lao, Ping Li 0001",KDD,2022,https://doi.org/10.1145/3534678.3539428
International Workshop on Data-driven Science of Science.,"Yi Bu 0001, Meijun Liu, Yujia Zhai, Ying Ding 0001, Feng Xia 0001, Daniel E. Acuña, Yi Zhang 0095",KDD,2022,https://doi.org/10.1145/3534678.3542891
"Why Data Scientists Prefer Glassbox Machine Learning: Algorithms, Differential Privacy, Editing and Bias Mitigation.","Rich Caruana, Harsha Nori",KDD,2022,https://doi.org/10.1145/3534678.3542627
Automated Machine Learning &amp; Tuning with FLAML.,"Chi Wang 0001, Qingyun Wu, Xueqing Liu 0001, Luis Quintanilla",KDD,2022,https://doi.org/10.1145/3534678.3542636
"New Frontiers of Scientific Text Mining: Tasks, Data, and Tools.","Xuan Wang 0008, Hongwei Wang, Heng Ji, Jiawei Han 0001",KDD,2022,https://doi.org/10.1145/3534678.3542606
Unsupervised Learning Style Classification for Learning Path Generation in Online Education Platforms.,"Zhicheng He 0001, Wei Xia 0001, Kai Dong, Huifeng Guo, Ruiming Tang, Dingyin Xia, Rui Zhang 0003",KDD,2022,https://doi.org/10.1145/3534678.3539107
Improving Data-driven Heterogeneous Treatment Effect Estimation Under Structure Uncertainty.,"Christopher Tran 0001, Elena Zheleva",KDD,2022,https://doi.org/10.1145/3534678.3539444
"DeepSpatial&apos;22: The 3rd International Workshop on Deep Learning for Spatiotemporal Data, Applications, and Systems.","Zhe Jiang 0001, Liang Zhao 0002, Xun Zhou, Robert N. Stewart, Junbo Zhang, Shashi Shekhar 0001, Jieping Ye",KDD,2022,https://doi.org/10.1145/3534678.3542905
CausalInt: Causal Inspired Intervention for Multi-Scenario Recommendation.,"Yichao Wang 0002, Huifeng Guo, Bo Chen 0023, Weiwen Liu, Zhirong Liu, Qi Zhang 0001, Zhicheng He 0001, Hongkun Zheng, Weiwei Yao, Muyu Zhang, Zhenhua Dong, Ruiming Tang",KDD,2022,https://doi.org/10.1145/3534678.3539221
SOS: Score-based Oversampling for Tabular Data.,"Jayoung Kim 0002, Chaejeong Lee, Yehjin Shin, Sewon Park 0004, Minjung Kim, Noseong Park, Jihoon Cho",KDD,2022,https://doi.org/10.1145/3534678.3539454
Automatic Controllable Product Copywriting for E-Commerce.,"Xiaojie Guo 0002, Qingkai Zeng 0001, Meng Jiang 0001, Yun Xiao, Bo Long, Lingfei Wu 0001",KDD,2022,https://doi.org/10.1145/3534678.3539171
Multi-Agent Graph Convolutional Reinforcement Learning for Dynamic Electric Vehicle Charging Pricing.,"Weijia Zhang 0003, Hao Liu 0026, Jindong Han, Yong Ge, Hui Xiong 0001",KDD,2022,https://doi.org/10.1145/3534678.3539416
Collaborative Intelligence Orchestration: Inconsistency-Based Fusion of Semi-Supervised Learning and Active Learning.,"Jiannan Guo 0003, Yangyang Kang, Yu Duan, Xiaozhong Liu, Siliang Tang, Wenqiao Zhang, Kun Kuang, Changlong Sun, Fei Wu 0001",KDD,2022,https://doi.org/10.1145/3534678.3539022
RetroGraph: Retrosynthetic Planning with Graph Search.,"Shufang Xie 0003, Rui Yan 0001, Peng Han 0005, Yingce Xia, Lijun Wu 0003, Chenjuan Guo, Bin Yang 0002, Tao Qin 0001",KDD,2022,https://doi.org/10.1145/3534678.3539446
ML4S: Learning Causal Skeleton from Vicinal Graphs.,"Pingchuan Ma 0004, Rui Ding 0001, Haoyue Dai, Yuanyuan Jiang, Shuai Wang 0011, Shi Han, Dongmei Zhang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539447
Multi-View Clustering for Open Knowledge Base Canonicalization.,"Wei Shen 0004, Yang Yang 0008, Yinan Liu",KDD,2022,https://doi.org/10.1145/3534678.3539449
Spatio-Temporal Graph Few-Shot Learning with Cross-City Knowledge Transfer.,"Bin Lu 0005, Xiaoying Gan, Weinan Zhang 0001, Huaxiu Yao, Luoyi Fu, Xinbing Wang",KDD,2022,https://doi.org/10.1145/3534678.3539281
Geometer: Graph Few-Shot Class-Incremental Learning via Prototype Representation.,"Bin Lu 0005, Xiaoying Gan, Lina Yang, Weinan Zhang 0001, Luoyi Fu, Xinbing Wang",KDD,2022,https://doi.org/10.1145/3534678.3539280
Causal Inference-Based Root Cause Analysis for Online Service Systems with Intervention Recognition.,"Mingjie Li 0005, Zeyan Li, Kanglin Yin, Xiaohui Nie, Wenchi Zhang, Kaixin Sui, Dan Pei",KDD,2022,https://doi.org/10.1145/3534678.3539041
Domain Adaptation in Physical Systems via Graph Kernel.,"Haoran Li 0005, Hanghang Tong, Yang Weng",KDD,2022,https://doi.org/10.1145/3534678.3539380
G2NET: A General Geography-Aware Representation Network for Hotel Search Ranking.,"Jia Xu 0005, Fei Xiong, Zulong Chen, Mingyuan Tao, Liangyue Li, Quan Lu",KDD,2022,https://doi.org/10.1145/3534678.3539025
Towards Adversarial Learning: From Evasion Attacks to Poisoning Attacks.,"Wentao Wang 0006, Han Xu 0002, Yuxuan Wan, Jie Ren 0019, Jiliang Tang",KDD,2022,https://doi.org/10.1145/3534678.3542608
RT-VeD: Real-Time VoI Detection on Edge Nodes with an Adaptive Model Selection Framework.,"Shuai Wang 0008, Junke Lu, Baoshen Guo, Zheng Dong 0002",KDD,2022,https://doi.org/10.1145/3534678.3539183
Causal Discovery on Non-Euclidean Data.,"Jing Yang 0008, Kai Xie, Ning An 0001",KDD,2022,https://doi.org/10.1145/3534678.3539485
Efficient Join Order Selection Learning with Graph-based Representation.,"Jin Chen 0008, Guanyu Ye, Yan Zhao 0008, Shuncheng Liu 0001, Liwei Deng 0001, Xu Chen 0023, Rui Zhou 0015, Kai Zheng 0001",KDD,2022,https://doi.org/10.1145/3534678.3539303
KRATOS: Context-Aware Cell Type Classification and Interpretation using Joint Dimensionality Reduction and Clustering.,"Zihan Zhou 0013, Zijia Du, Somali Chaterji",KDD,2022,https://doi.org/10.1145/3534678.3539455
Domain Adaptation with Dynamic Open-Set Targets.,"Jun Wu 0019, Jingrui He",KDD,2022,https://doi.org/10.1145/3534678.3539235
Lion: A GPU-Accelerated Online Serving System for Web-Scale Recommendation at Baidu.,"Hao Liu 0026, Qian Gao, Xiaochao Liao, Guangxing Chen, Hao Xiong, Silin Ren, Guobao Yang, Zhiwei Zha",KDD,2022,https://doi.org/10.1145/3534678.3539058
EdgeWatch: Collaborative Investigation of Data Integrity at the Edge based on Blockchain.,"Bo Li 0103, Qiang He 0001, Liang Yuan, Feifei Chen 0001, Lingjuan Lyu, Yun Yang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539104
"Fragile Earth: AI for Climate Mitigation, Adaptation, and Environmental Justice.","Naoki Abe, Kathleen Buckingham, Bistra Dilkina, Emre Eftelioglu, Auroop R. Ganguly, James Hodson, Ramakrishnan Kannan, Rose Yu",KDD,2022,https://doi.org/10.1145/3534678.3542906
epiDAMIK 5.0: The 5th International Workshop on Epidemiology meets Data Mining and Knowledge Discovery.,"Bijaya Adhikari, Amulya Yadav, Sen Pei, Ajitesh Srivastava, Sarah Kefayati, Alexander Rodríguez, Marie-Laure Charpignon, Anil Vullikanti, B. Aditya Prakash",KDD,2022,https://doi.org/10.1145/3534678.3542917
A Process-Aware Decision Support System for Business Processes.,"Prerna Agarwal, Buyu Gao, Siyu Huo, Prabhat Reddy, Sampath Dechu, Yazan Obeidi, Vinod Muthusamy, Vatche Isahagian, Sebastian Carbajales",KDD,2022,https://doi.org/10.1145/3534678.3539088
RCAD: Real-time Collaborative Anomaly Detection System for Mobile Broadband Networks.,"Azza H. Ahmed, Michael A. Riegler, Steven Alexander Hicks, Ahmed Elmokashfi",KDD,2022,https://doi.org/10.1145/3534678.3539097
Generalizable Floorplanner through Corner Block List Representation and Hypergraph Embedding.,"Mohammad Amini, Zhanguang Zhang, Surya Penmetsa, Yingxue Zhang 0001, Jianye Hao, Wulong Liu",KDD,2022,https://doi.org/10.1145/3534678.3539220
Reward Optimizing Recommendation using Deep Learning and Fast Maximum Inner Product Search.,"Imad Aouali, Amine Benhalloum, Martin Bompaire, Achraf Ait Sidi Hammou, Sergey Ivanov, Benjamin Heymann, David Rohde, Otmane Sakhi, Flavian Vasile, Maxime Vono",KDD,2022,https://doi.org/10.1145/3534678.3542622
GBPNet: Universal Geometric Representation Learning on Protein Structures.,"Sarp Aykent, Tian Xia 0006",KDD,2022,https://doi.org/10.1145/3534678.3539441
Saliency-Regularized Deep Multi-Task Learning.,"Guangji Bai, Liang Zhao 0002",KDD,2022,https://doi.org/10.1145/3534678.3539442
ItemSage: Learning Product Embeddings for Shopping Recommendations at Pinterest.,"Paul Baltescu, Haoyu Chen, Nikil Pancha, Andrew Zhai, Jure Leskovec, Charles Rosenberg 0001",KDD,2022,https://doi.org/10.1145/3534678.3539170
Submodular Feature Selection for Partial Label Learning.,"Wei-Xuan Bao, Jun-Yi Hang, Min-Ling Zhang",KDD,2022,https://doi.org/10.1145/3534678.3539292
Motif Prediction with Graph Neural Networks.,"Maciej Besta, Raphael Grob, Cesare Miglioli, Nicola Bernold, Grzegorz Kwasniewski, Gabriel Gjini, Raghavendra Kanakagiri, Saleh Ashkboos, Lukas Gianinazzi, Nikoli Dryden, Torsten Hoefler",KDD,2022,https://doi.org/10.1145/3534678.3539343
Joint International Workshop on Misinformation and Misbehavior Mining on the Web &amp; Making a Credible Web for Tomorrow (MIS2-TrueFact).,"Pamela Bhattacharya, Jing Gao 0004, Meng Jiang 0001, Mehran Kafai, Srijan Kumar, Qi Li 0012, Neil Shah, Sihong Xie, Philip S. Yu, Ming Zeng 0001",KDD,2022,https://doi.org/10.1145/3534678.3542898
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks.,"Wendong Bi, Bingbing Xu, Xiaoqian Sun, Zidong Wang 0007, Huawei Shen, Xueqi Cheng",KDD,2022,https://doi.org/10.1145/3534678.3539129
Shallow and Deep Non-IID Learning on Complex Data.,"Longbing Cao, Philip S. Yu, Zhilin Zhao 0001",KDD,2022,https://doi.org/10.1145/3534678.3542605
Practical Lossless Federated Singular Vector Decomposition over Billion-Scale Data.,"Di Chai, Leye Wang, Junxue Zhang 0001, Liu Yang 0008, Shuowei Cai, Kai Chen 0005, Qiang Yang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539402
Avoiding Biases due to Similarity Assumptions in Node Embeddings.,Deepayan Chakrabarti,KDD,2022,https://doi.org/10.1145/3534678.3539287
Open-Domain Aspect-Opinion Co-Mining with Double-Layer Span Extraction.,"Mohna Chakraborty, Adithya Kulkarni, Qi Li 0012",KDD,2022,https://doi.org/10.1145/3534678.3539386
Multi-Variate Time Series Forecasting on Variable Subsets.,"Jatin Chauhan, Aravindan Raghuveer, Rishi Saket, Jay Nandy, Balaraman Ravindran",KDD,2022,https://doi.org/10.1145/3534678.3539394
BrainNet: Epileptic Wave Detection from SEEG with Hierarchical Graph Diffusion Learning.,"Junru Chen, Yang Yang 0009, Tao Yu, Yingying Fan, Xiaolong Mo, Carl Yang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539178
EXTR: Click-Through Rate Prediction with Externalities in E-Commerce Sponsored Search.,"Chi Chen, Hui Chen, Kangzhi Zhao, Junsheng Zhou, Li He, Hongbo Deng, Jian Xu 0015, Bo Zheng 0007, Yong Zhang 0002, Chunxiao Xing",KDD,2022,https://doi.org/10.1145/3534678.3539053
Knowledge-enhanced Black-box Attacks for Recommendations.,"Jingfan Chen, Wenqi Fan, Guanghui Zhu, Xiangyu Zhao 0001, Chunfeng Yuan, Qing Li 0001, Yihua Huang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539359
Effective Social Network-Based Allocation of COVID-19 Vaccines.,"Jiangzhuo Chen, Stefan Hoops, Achla Marathe, Henning S. Mortveit, Bryan L. Lewis, Srinivasan Venkatramanan, Arash Haddadan, Parantapa Bhattacharya, Abhijin Adiga, Anil Vullikanti, Aravind Srinivasan, Mandy L. Wilson, Gal Ehrlich, Maier Fenster, Stephen G. Eubank, Christopher L. Barrett, Madhav V. Marathe",KDD,2022,https://doi.org/10.1145/3534678.3542673
Multi-modal Siamese Network for Entity Alignment.,"Liyi Chen 0001, Zhi Li 0057, Tong Xu 0001, Han Wu 0002, Zhefeng Wang 0001, Nicholas Jing Yuan, Enhong Chen",KDD,2022,https://doi.org/10.1145/3534678.3539244
Scalar is Not Enough: Vectorization-based Unbiased Learning to Rank.,"Mouxiang Chen, Chenghao Liu, Zemin Liu, Jianling Sun",KDD,2022,https://doi.org/10.1145/3534678.3539468
AntiBenford Subgraphs: Unsupervised Anomaly Detection in Financial Networks.,"Tianyi Chen, Charalampos E. Tsourakakis",KDD,2022,https://doi.org/10.1145/3534678.3539100
Efficient Orthogonal Multi-view Subspace Clustering.,"Man-Sheng Chen, Chang-Dong Wang 0001, Dong Huang 0001, Jian-Huang Lai, Philip S. Yu",KDD,2022,https://doi.org/10.1145/3534678.3539282
Learning to Rotate: Quaternion Transformer for Complicated Periodical Time Series Forecasting.,"Weiqi Chen, Wenwei Wang, Bingqing Peng, Qingsong Wen, Tian Zhou 0004, Liang Sun 0001",KDD,2022,https://doi.org/10.1145/3534678.3539234
Personalized Chit-Chat Generation for Recommendation Using External Chat Corpora.,"Changyu Chen, Xiting Wang, Xiaoyuan Yi, Fangzhao Wu, Xing Xie 0001, Rui Yan 0001",KDD,2022,https://doi.org/10.1145/3534678.3539215
Interpreting Trajectories from Multiple Views: A Hierarchical Self-Attention Network for Estimating the Time of Arrival.,"Zebin Chen, Xiaolin Xiao, Yue-Jiao Gong, Jun Fang, Nan Ma, Hua Chai, Zhiguang Cao",KDD,2022,https://doi.org/10.1145/3534678.3539051
Efficient Approximate Algorithms for Empirical Variance with Hashed Block Sampling.,"Xingguang Chen, Fangyuan Zhang, Sibo Wang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539377
FedMSplit: Correlation-Adaptive Federated Multi-Task Learning across Multimodal Split Networks.,"Jiayi Chen, Aidong Zhang",KDD,2022,https://doi.org/10.1145/3534678.3539384
Physics-Guided Graph Meta Learning for Predicting Water Temperature and Streamflow in Stream Networks.,"Shengyu Chen, Jacob A. Zwart, Xiaowei Jia",KDD,2022,https://doi.org/10.1145/3534678.3539115
RLogic: Recursive Logical Rule Learning from Knowledge Graphs.,"Kewei Cheng, Jiahao Liu, Wei Wang 0010, Yizhou Sun",KDD,2022,https://doi.org/10.1145/3534678.3539421
Sufficient Vision Transformer.,"Zhi Cheng, Xiu Su, Xueyu Wang, Shan You, Chang Xu 0002",KDD,2022,https://doi.org/10.1145/3534678.3539322
ILASR: Privacy-Preserving Incremental Learning for Automatic Speech Recognition at Production Scale.,"Gopinath Chennupati, Milind Rao, Gurpreet Chadha, Aaron Eakin, Anirudh Raju, Gautam Tiwari, Anit Kumar Sahu, Ariya Rastrow, Jasha Droppo, Andy Oberlin, Buddha Nandanoor, Prahalad Venkataramanan, Zheng Wu, Pankaj Sitpure",KDD,2022,https://doi.org/10.1145/3534678.3539174
HyperAid: Denoising in Hyperbolic Spaces for Tree-fitting and Hierarchical Clustering.,"Eli Chien, Puoya Tabaghi, Olgica Milenkovic",KDD,2022,https://doi.org/10.1145/3534678.3539378
Graph-based Multilingual Language Model: Leveraging Product Relations for Search Relevance.,"Nurendra Choudhary, Nikhil Rao 0001, Karthik Subbian, Chandan K. Reddy",KDD,2022,https://doi.org/10.1145/3534678.3539158
"Hyperbolic Neural Networks: Theory, Architectures and Applications.","Nurendra Choudhary, Nikhil Rao 0001, Karthik Subbian, Srinivasan H. Sengamedu, Chandan K. Reddy",KDD,2022,https://doi.org/10.1145/3534678.3542613
TARNet: Task-Aware Reconstruction for Time-Series Transformer.,"Ranak Roy Chowdhury, Xiyuan Zhang 0001, Jingbo Shang, Rajesh K. Gupta 0001, Dezhi Hong",KDD,2022,https://doi.org/10.1145/3534678.3539329
Classifying Multimodal Data Using Transformers.,"Watson W. K. Chua, Lu Li, Alvina Goh",KDD,2022,https://doi.org/10.1145/3534678.3542634
Scalable Differentially Private Clustering via Hierarchically Separated Trees.,"Vincent Cohen-Addad, Alessandro Epasto, Silvio Lattanzi, Vahab Mirrokni, Andres Muñoz Medina, David Saulpic, Chris Schwiegelshohn, Sergei Vassilvitskii",KDD,2022,https://doi.org/10.1145/3534678.3539409
Noisy Interactive Graph Search.,"Qianhao Cong, Jing Tang 0004, Kai Han 0003, Yuming Huang, Lei Chen 0002, Yeow Meng Chee",KDD,2022,https://doi.org/10.1145/3534678.3539267
2nd Workshop on Online and Adaptive Recommender Systems (OARS).,"Xiquan Cui, Vachik S. Dave, Yi Su, Khalifeh Al Jadda, Srijan Kumar, Julian J. McAuley, Tao Ye 0001, Kamelia Aryafar, Mohammed Korayem",KDD,2022,https://doi.org/10.1145/3534678.3542893
Collaboration Equilibrium in Federated Learning.,"Sen Cui, Jian Liang 0002, Weishen Pan, Kun Chen 0002, Changshui Zhang, Fei Wang 0001",KDD,2022,https://doi.org/10.1145/3534678.3539237
Ask to Know More: Generating Counterfactual Explanations for Fake Claims.,"Shih-Chieh Dai, Yi-Li Hsu, Aiping Xiong, Lun-Wei Ku",KDD,2022,https://doi.org/10.1145/3534678.3539205
A Generalized Doubly Robust Learning Framework for Debiasing Post-Click Conversion Rate Prediction.,"Quanyu Dai, Haoxuan Li 0001, Peng Wu 0012, Zhenhua Dong, Xiao-Hua Zhou, Rui Zhang 0079, Rui Zhang 0003, Jie Sun 0007",KDD,2022,https://doi.org/10.1145/3534678.3539270
Discovering Significant Patterns under Sequential False Discovery Control.,"Sebastian Dalleiger, Jilles Vreeken",KDD,2022,https://doi.org/10.1145/3534678.3539398
Debiasing the Cloze Task in Sequential Recommendation with Bidirectional Transformers.,"Khalil Damak, Sami Khenissi, Olfa Nasraoui",KDD,2022,https://doi.org/10.1145/3534678.3539430
Framing Algorithmic Recourse for Anomaly Detection.,"Debanjan Datta, Feng Chen 0001, Naren Ramakrishnan",KDD,2022,https://doi.org/10.1145/3534678.3539344
"The Good, the Bad, and the Outliers: A Testing Framework for Decision Optimization Model Learning.","Orit Davidovich, Gheorghe-Teodor Bercea, Segev Wasserkrug",KDD,2022,https://doi.org/10.1145/3534678.3539094
Robust Event Forecasting with Spatiotemporal Confounder Learning.,"Songgaojun Deng, Huzefa Rangwala, Yue Ning 0001",KDD,2022,https://doi.org/10.1145/3534678.3539427
International Workshop on Knowledge Graphs: Open Knowledge Network.,"Ying Ding 0001, Amit P. Sheth, Krzysztof W. Janowicz, Sergio Baranzini, Sharat Israni, Ilkay Altintas, Lilit Yeghiazarian, Ellie Young, Sam Klein",KDD,2022,https://doi.org/10.1145/3534678.3542899
