Index,University,Artificial Intelligence & Machine Learning,Data Science & Data Mining,Computer Vision & Image Processing,Natural Language Processing,Systems & Networking,Databases,Security & Privacy,Human Computer Interaction,Theoretical Computer Science,Software Engineering,Computer Graphics & Virtual Reality,Quantum Computing,Interdisciplinary Fields,Continent
313,Oklahoma State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
314,Nanyang Technological University,0,0,5.138316326530612,0,0,0,0,0,0,0,0,0,0,asia
315,George Mason University,0,0,0.08,0,0,0,0,0,0,0,0,0,0,North America
316,Hong Kong Baptist University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
317,University of Tulsa,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
318,Auburn University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
319,University of Kansas,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
320,Xiamen University,0,0,0.23625,0,0,0,0,0,0,0,0,0,0,asia
321,SUSTech,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
322,University of Colorado Boulder,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
323,Aalto University,0,0,1.1315192743764173,0,0,0,0,0,0,0,0,0,0,europe
324,University of Regina,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
325,Ariel University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
326,Weizmann Institute of Science,0,0,0.7433333333333334,0,0,0,0,0,0,0,0,0,0,europe
327,Northeastern University,0,0,1.1204081632653062,0,0,0,0,0,0,0,0,0,0,North America
328,University of Birmingham,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
329,Texas A&M University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
330,IIT Indore,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
331,University of Rostock,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
332,Florida International University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
333,Boise State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
334,Augusta University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
335,University of Bristol,0,0,0.2622222222222222,0,0,0,0,0,0,0,0,0,0,europe
336,UNC - Charlotte,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
337,HUST,0,0,0.04,0,0,0,0,0,0,0,0,0,0,asia
338,Dalhousie University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
339,University of Nottingham,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
340,University of Liverpool,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
341,University of Tartu,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
342,University of Colorado - Denver,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
343,University of Essex,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
344,University of Windsor,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
345,Iowa State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
346,University of Oregon,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
347,Ben-Gurion University of the Negev,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
348,University of Virginia,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
349,University of Adelaide,0,0,6.212191358024692,0,0,0,0,0,0,0,0,0,0,australasia
350,Université Laval,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,North America
351,University of Arkansas,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
352,Queen’s University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
353,University of Leeds,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
354,The University of Alabama,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
355,Czech Technical University,0,0,4.061111111111111,0,0,0,0,0,0,0,0,0,0,europe
356,Washington University in St. Louis,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
357,Trinity College Dublin,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
358,University of Kentucky,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
359,University of Texas at Austin,0,0,2.05125,0,0,0,0,0,0,0,0,0,0,North America
360,Naval Postgraduate School,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
361,Air Force Institute of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
362,University of Vermont,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
363,Stevens Institute of Technology,0,0,1.0,0,0,0,0,0,0,0,0,0,0,North America
364,Lehigh University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
365,University of Nebraska - Omaha,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
366,University of Aberdeen,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
367,Tulane University,0,0,0.08,0,0,0,0,0,0,0,0,0,0,North America
368,University of Victoria,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
369,De La Salle University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
370,Virginia Commonwealth University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
371,University of Surrey,0,0,1.1736111111111112,0,0,0,0,0,0,0,0,0,0,europe
372,Missouri University of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
373,University of Western Australia,0,0,0.08,0,0,0,0,0,0,0,0,0,0,australasia
374,Drexel University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
375,UFU,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
376,UFMS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
377,HSE University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
378,Sapienza University of Rome,0,0,0.04,0,0,0,0,0,0,0,0,0,0,europe
379,University of Trento,0,0,0.0277777777777777,0,0,0,0,0,0,0,0,0,0,europe
380,PUC-RIO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
381,University of Wuppertal,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
382,Universidade de Brasília,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
383,University of Kent,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
384,TOBB ETÜ,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
385,SUFE,0,0,1.0,0,0,0,0,0,0,0,0,0,0,asia
386,University of Tsukuba,0,0,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,asia
387,Hacettepe University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
388,University of Passau,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
389,University of Zurich,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
390,University of Miami,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
391,Texas State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
392,Mississippi State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
393,Kyungpook National University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
394,University of Mississippi,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
395,TU Wien,0,0,0.08,0,0,0,0,0,0,0,0,0,0,europe
396,BUET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
397,Boğaziçi University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
398,City University of London,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
399,Bilkent University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
400,Birkbeck University of London,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
401,CWI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
402,University of Bath,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
403,Sharif University of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
404,VNIT Nagpur,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
405,Polytechnique Montreal,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
406,University of Alberta,0,0,1.0,0,0,0,0,0,0,0,0,0,0,North America
407,UCCS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
408,IIT Goa,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
409,IIT Delhi,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
410,Masdar Institute,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
411,University of Helsinki,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
412,University of Notre Dame,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
413,Queensland University of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,australasia
414,University of Rochester,0,0,3.08,0,0,0,0,0,0,0,0,0,0,North America
415,University of Sannio,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
416,University of Innsbruck,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
417,Qatar University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
418,Saint Louis University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
419,New Mexico Tech,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
420,University of Rhode Island,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
421,Toronto Metropolitan University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
422,Université du Québec à Montréal,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
423,King Abdulaziz University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
424,Griffith University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,australasia
425,Texas Tech University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
426,University of New Mexico,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
427,University of Central Florida,0,0,1.2847222222222223,0,0,0,0,0,0,0,0,0,0,North America
428,Univ. of California - Santa Cruz,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
429,University of Warwick,0,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,europe
430,University of Minnesota,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
431,BITS Pilani,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
432,Tata Inst. of Fundamental Research,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
433,UFRJ,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
434,Universidad Rey Juan Carlos,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
435,Wichita State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
436,Wayne State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
437,IIT Patna,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
438,University of Exeter,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
439,TU Kaiserslautern,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
440,University of Lübeck,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
441,IIT Dharwad,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
442,Univ. of Maryland - Baltimore County,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
443,Dartmouth College,0,0,0.3402777777777777,0,0,0,0,0,0,0,0,0,0,North America
444,Brno University of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
445,California Institute of Technology,0,0,1.046875,0,0,0,0,0,0,0,0,0,0,North America
446,University of Louisville,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
447,USP-ICMC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
448,University of Haifa,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
449,Royal Holloway University of London,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
450,University of Sheffield,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,europe
451,IIT Mandi,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
452,Univ. of California - Davis,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
453,Binghamton University,0,0,0.04,0,0,0,0,0,0,0,0,0,0,North America
454,Middle East Technical University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
455,University of Wisconsin - Milwaukee,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
456,Memorial University of Newfoundland,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
457,University of Malta,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
458,University of York,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
459,Freie Universitaet Berlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
460,University of South Florida,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
461,Federal University of Rio Grande,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
462,Tilburg University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
463,West Virginia University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
464,University of Athens,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
465,University of Piraeus,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
466,University of Buenos Aires,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
467,University of Bergen,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
468,American University of Beirut,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
469,Qatar Computing Research Institute,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
470,University of Ottawa,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
471,Queen Mary University of London,0,0,1.2847222222222223,0,0,0,0,0,0,0,0,0,0,europe
472,American University in Cairo,0,0,0.0,0,0,0,0,0,0,0,0,0,0,africa
473,Univ. of California - Merced,0,0,1.0555555555555554,0,0,0,0,0,0,0,0,0,0,North America
474,York University,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,North America
475,IIT Kanpur,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
476,Western Michigan University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
477,IIT Tirupati,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
478,University of Nevada Las Vegas,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
479,Rice University,0,0,1.1025,0,0,0,0,0,0,0,0,0,0,North America
480,Ruhr-University Bochum,0,0,0.01,0,0,0,0,0,0,0,0,0,0,europe
481,Tokyo Institute of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
482,University of Tokyo,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,asia
483,Kyoto University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
484,National Institute of Informatics,0,0,0.25,0,0,0,0,0,0,0,0,0,0,asia
485,Ontario Tech University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
486,Brown University,0,0,0.08,0,0,0,0,0,0,0,0,0,0,North America
487,University of Cambridge,0,0,0.0165289256198346,0,0,0,0,0,0,0,0,0,0,europe
488,University of St Andrews,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
489,Brunel University London,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
490,USP,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
491,University of Alabama - Birmingham,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
492,McMaster University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
493,IMDEA Networks Institute,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
494,IIT Palakkad,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
495,UFRGS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
496,University of Murcia,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
497,Universidade Federal de Viçosa,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
498,Goldsmiths University of London,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
499,Tampere University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
500,TU Chemnitz,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
501,University of Cologne,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
502,University of New Hampshire,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
503,Scuola Superiore Sant'Anna,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
504,ETS Montreal,0,0,1.0,0,0,0,0,0,0,0,0,0,0,North America
505,University of Catania,0,0,0.04,0,0,0,0,0,0,0,0,0,0,europe
506,University of Padova,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,europe
507,Emory University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
508,Hebrew University of Jerusalem,0,0,4.29,0,0,0,0,0,0,0,0,0,0,europe
509,Georgia State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
510,University of Halle-Wittenberg,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
511,OHSU,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
512,Towson University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
513,Goethe University Frankfurt,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
514,University of Salzburg,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,europe
515,Leiden University,0,0,0.02,0,0,0,0,0,0,0,0,0,0,europe
516,Charles University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
517,RMIT University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,australasia
518,Université Paris Dauphine,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
519,PUC-RS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
520,University of Newcastle,0,0,0.0,0,0,0,0,0,0,0,0,0,0,australasia
521,UFF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
522,UNICAMP,0,0,0.04,0,0,0,0,0,0,0,0,0,0,southamerica
523,NTUA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
524,Maastricht University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
525,University of L'Aquila,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
526,University of New Brunswick,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
527,Özyeğin University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
528,Michigan Technological University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
529,University of Texas at San Antonio,0,0,0.125,0,0,0,0,0,0,0,0,0,0,North America
530,JUST,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
531,University of Hawaii at Manoa,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
532,University of Nevada,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
533,University of Dundee,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
534,GSSI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
535,Ravenshaw University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
536,Bocconi University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
537,Pontificia Universidad Catolica de Chile,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
538,National Cheng Kung University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
539,University of Peradeniya,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
540,TeIAS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
541,University at Albany - SUNY,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
542,IIT (BHU) Varanasi,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
543,University of Wyoming,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
544,Florida State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
545,University of Groningen,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
546,Cleveland State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
547,IIT Jodhpur,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,asia
548,University of Texas - El Paso,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
549,UFPR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,southamerica
550,Universidad de los Andes,0,0,0.125,0,0,0,0,0,0,0,0,0,0,southamerica
551,Jacobs University Bremen,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
552,University of Bremen,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
553,University of Bamberg,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
554,Bundeswehr University Munich,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
555,University of Siegen,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
556,Cyprus University of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
557,University of Leipzig,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
558,University of Oldenburg,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
559,University of Nicosia,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
560,University of Canterbury,0,0,0.0,0,0,0,0,0,0,0,0,0,0,australasia
561,IUPUI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
562,Claremont Graduate University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
563,Ohio State University,0,0,0.125,0,0,0,0,0,0,0,0,0,0,North America
564,Old Dominion University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
565,Brandenburg University of Technology,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
566,Temple University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
567,Kent State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
568,University of Crete,0,0,1.3333333333333337,0,0,0,0,0,0,0,0,0,0,europe
569,University of Strathclyde,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
570,IGDTUW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
571,Kempelen Institute - KInIT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
572,University of Molise,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
573,University of Bonn,0,0,1.0604081632653062,0,0,0,0,0,0,0,0,0,0,europe
574,University of Denver,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
575,UNIST,0,0,0.1805555555555554,0,0,0,0,0,0,0,0,0,0,asia
576,Brandeis University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
577,City University of Hong Kong,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
578,Università della Svizzera italiana,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
579,AUEB,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
580,NISER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
581,Plaksha University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
582,Western University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
583,Oakland University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
584,Chongqing University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
585,University of Ioannina,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
586,Indiana State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
587,Shiv Nadar University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
588,Missouri S&T,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
589,University of Georgia,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
590,Kansas State University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
591,Chulalongkorn University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
592,University of Wroclaw,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
593,University of Basel,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
594,Ohio University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
595,TTI Chicago,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
596,Paderborn University,0,0,0.0,0,0,0,0,0,0,0,0,0,0,europe
597,University of Idaho,0,0,0.0,0,0,0,0,0,0,0,0,0,0,North America
598,New York Tech,0,0,0.04,0,0,0,0,0,0,0,0,0,0,North America
599,University of Malaya,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
600,NYU Abu Dhabi,0,0,0.0,0,0,0,0,0,0,0,0,0,0,asia
