Faculty Name,University,Conference,Category,Score,Source File,Matched
Wenbin Zhang 0002,Florida International University,ICML,Machine Learning,0.2,ICML2024_fulln.csv,Yes
William T. Freeman,Massachusetts Institute of Technology,ICML,Machine Learning,0.2,ICML2024_fulln.csv,Yes
Xavier Bresson,National University of Singapore,ICML,Machine Learning,0.5,ICML2024_fulln.csv,Yes
Xi Chen 0001,Columbia University,ICML,Machine Learning,0.4333333333333333,ICML2024_fulln.csv,Yes
Xiaotie Deng,Peking University,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Xin Jin 0008,Peking University,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Xin Liu 0002,Univ. of California - Davis,ICML,Machine Learning,0.25,ICML2024_fulln.csv,Yes
Xue Liu 0001,MBZUAI,ICML,Machine Learning,0.325,ICML2024_fulln.csv,Yes
Yair Carmon,Tel Aviv University,ICML,Machine Learning,0.4166666666666666,ICML2024_fulln.csv,Yes
Yair Zick,University of Massachusetts Amherst,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Yanjun Han,New York University,ICML,Machine Learning,0.1666666666666666,ICML2024_fulln.csv,Yes
Yanjun Qi,University of Virginia,ICML,Machine Learning,0.1666666666666666,ICML2024_fulln.csv,Yes
Yarin Gal,University of Oxford,ICML,Machine Learning,0.2857142857142857,ICML2024_fulln.csv,Yes
Yi Zhang 0001,Univ. of California - Santa Cruz,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Yiling Chen 0001,Harvard University,ICML,Machine Learning,0.5,ICML2024_fulln.csv,Yes
Yilun Du,Harvard University,ICML,Machine Learning,0.2111111111111111,ICML2024_fulln.csv,Yes
Yin Tat Lee,University of Washington,ICML,Machine Learning,1.0,ICML2024_fulln.csv,Yes
Yoav Freund,Univ. of California - San Diego,ICML,Machine Learning,0.8333333333333333,ICML2024_fulln.csv,Yes
Yoav Goldberg,Bar-Ilan University,ICML,Machine Learning,0.6666666666666666,ICML2024_fulln.csv,Yes
Yonatan Bisk,Carnegie Mellon University,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Yongxin Yang,Queen Mary University of London,ICML,Machine Learning,0.25,ICML2024_fulln.csv,Yes
Yonina C. Eldar,Weizmann Institute of Science,ICML,Machine Learning,0.25,ICML2024_fulln.csv,Yes
Yoshua Bengio,University of Montreal,ICML,Machine Learning,5.164393939393939,ICML2024_fulln.csv,Yes
Yossi Arjevani,Hebrew University of Jerusalem,ICML,Machine Learning,0.5,ICML2024_fulln.csv,Yes
Youngjae Yu,Yonsei University,ICML,Machine Learning,0.1,ICML2024_fulln.csv,Yes
Youngjung Uh,Yonsei University,ICML,Machine Learning,0.1666666666666666,ICML2024_fulln.csv,Yes
Yu Wang 0160,University of Oregon,ICML,Machine Learning,0.2,ICML2024_fulln.csv,Yes
Yu-Xiong Wang,Univ. of Illinois at Urbana-Champaign,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Yuanzhi Li,Carnegie Mellon University,ICML,Machine Learning,0.851190476190476,ICML2024_fulln.csv,Yes
Yue Zhao 0016,University of Southern California,ICML,Machine Learning,0.2,ICML2024_fulln.csv,Yes
Yuguang Wang 0001,Shanghai Jiao Tong University,ICML,Machine Learning,0.3095238095238095,ICML2024_fulln.csv,Yes
Yuheng Bu,Univ. of California - Santa Barbara,ICML,Machine Learning,0.25,ICML2024_fulln.csv,Yes
Yuzhen Ye,Indiana University,ICML,Machine Learning,0.25,ICML2024_fulln.csv,Yes
Zekeriya Erkin,TU Delft,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Zhaoran Wang 0001,Northwestern University,ICML,Machine Learning,0.75,ICML2024_fulln.csv,Yes
Zhitao Ying,Yale University,ICML,Machine Learning,0.3333333333333333,ICML2024_fulln.csv,Yes
Zhiting Hu,Univ. of California - San Diego,ICML,Machine Learning,0.1433691756272401,ICML2024_fulln.csv,Yes
Zhiwei Steven Wu,Carnegie Mellon University,ICML,Machine Learning,0.25,ICML2024_fulln.csv,Yes
Zhiyuan Li 0005,TTI Chicago,ICML,Machine Learning,1.0555555555555556,ICML2024_fulln.csv,Yes
Zhou Zhao 0001,Zhejiang University,ICML,Machine Learning,0.1428571428571428,ICML2024_fulln.csv,Yes
Ziawasch Abedjan,TU Berlin,ICML,Machine Learning,0.1111111111111111,ICML2024_fulln.csv,Yes
Çaglar Gülçehre,EPFL,ICML,Machine Learning,0.1428571428571428,ICML2024_fulln.csv,Yes
Aaron M. Dollar,Yale University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Abhinav Shrivastava,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Adi Shamir,Weizmann Institute of Science,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Ahmed M. Abdelmoniem,Queen Mary University of London,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2021_621_fulln.csv,Yes
Aishwarya Agrawal,University of Montreal,CVPR,Computer Vision & Image Processing,0.4761904761904761,CVPR2021_621_fulln.csv,Yes
Alan L. Yuille,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.6000000000000001,CVPR2021_621_fulln.csv,Yes
Ales Leonardis,University of Birmingham,CVPR,Computer Vision & Image Processing,0.1,CVPR2021_621_fulln.csv,Yes
Alexander Binder,University of Magdeburg,CVPR,Computer Vision & Image Processing,0.4166666666666666,CVPR2021_621_fulln.csv,Yes
Alexander G. Schwing,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Alexander Krull,University of Birmingham,CVPR,Computer Vision & Image Processing,0.7261904761904762,CVPR2021_621_fulln.csv,Yes
Alexandre Alahi,EPFL,CVPR,Computer Vision & Image Processing,0.7,CVPR2021_621_fulln.csv,Yes
Alla Sheffer,University of British Columbia,CVPR,Computer Vision & Image Processing,0.1,CVPR2021_621_fulln.csv,Yes
Allan D. Jepson,University of Toronto,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Ambuj Tewari,University of Michigan,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Amir R. Zamir,EPFL,CVPR,Computer Vision & Image Processing,0.3928571428571428,CVPR2021_621_fulln.csv,Yes
Amit K. Roy-Chowdhury,Univ. of California - Riverside,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Andrea Tagliasacchi,Simon Fraser University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Andrew Gordon Wilson,New York University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Andrés Bruhn,University of Stuttgart,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Angel X. Chang,Simon Fraser University,CVPR,Computer Vision & Image Processing,0.2777777777777778,CVPR2021_621_fulln.csv,Yes
Angela Dai,TU Munich,CVPR,Computer Vision & Image Processing,0.5694444444444444,CVPR2021_621_fulln.csv,Yes
Angelika Steger,ETH Zurich,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Angjoo Kanazawa,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2021_621_fulln.csv,Yes
Anton van den Hengel,University of Adelaide,CVPR,Computer Vision & Image Processing,0.3111111111111111,CVPR2021_621_fulln.csv,Yes
Antoni B. Chan,City University of Hong Kong,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Antonio Torralba 0001,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2021_621_fulln.csv,Yes
Ari Holtzman,University of Chicago,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2021_621_fulln.csv,Yes
Aritra Dutta,University of Central Florida,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2021_621_fulln.csv,Yes
Ashok K. Agrawala,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,1.0,CVPR2021_621_fulln.csv,Yes
Ashok Veeraraghavan,Rice University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Avrim Blum,TTI Chicago,CVPR,Computer Vision & Image Processing,1.0,CVPR2021_621_fulln.csv,Yes
Baoquan Chen,Peking University,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2021_621_fulln.csv,Yes
Baoyuan Wu,CUHK (SZ),CVPR,Computer Vision & Image Processing,0.3928571428571428,CVPR2021_621_fulln.csv,Yes
Bastian Leibe,RWTH Aachen University,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2021_621_fulln.csv,Yes
Berk Çalli,Worcester Polytechnic Institute,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Bernard Ghanem,KAUST,CVPR,Computer Vision & Image Processing,0.8999999999999999,CVPR2021_621_fulln.csv,Yes
Bharath Hariharan,Cornell University,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Bhiksha Raj,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Bjoern H. Menze,TU Munich,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Bob Williamson,University of Tübingen,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Bodo Rosenhahn,University of Hannover,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Bolei Zhou,Univ. of California - Los Angeles,CVPR,Computer Vision & Image Processing,0.9642857142857142,CVPR2021_621_fulln.csv,Yes
Boxin Shi,Peking University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Bram van Ginneken,Radboud University,CVPR,Computer Vision & Image Processing,0.3611111111111111,CVPR2021_621_fulln.csv,Yes
Brian Curless,University of Washington,CVPR,Computer Vision & Image Processing,1.176190476190476,CVPR2021_621_fulln.csv,Yes
Brian Kulis,Boston University,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2021_621_fulln.csv,Yes
Byoung-Tak Zhang,Seoul National University,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2021_621_fulln.csv,Yes
Byron Boots,University of Washington,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Carl Vondrick,Columbia University,CVPR,Computer Vision & Image Processing,0.0833333333333333,CVPR2021_621_fulln.csv,Yes
Carsten Rother,Heidelberg University,CVPR,Computer Vision & Image Processing,2.126190476190476,CVPR2021_621_fulln.csv,Yes
Carsten Steger,TU Munich,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Cees Snoek,University of Amsterdam,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Cewu Lu,Shanghai Jiao Tong University,CVPR,Computer Vision & Image Processing,0.1,CVPR2021_621_fulln.csv,Yes
Changick Kim,KAIST,CVPR,Computer Vision & Image Processing,0.6000000000000001,CVPR2021_621_fulln.csv,Yes
Changshui Zhang,Tsinghua University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Charles X. Ling,Western University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Charless C. Fowlkes,Univ. of California - Irvine,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Chee Seng Chan,University of Malaya,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Chelsea Finn,Stanford University,CVPR,Computer Vision & Image Processing,1.5095238095238095,CVPR2021_621_fulln.csv,Yes
Chen Change Loy,Nanyang Technological University,CVPR,Computer Vision & Image Processing,0.9483333333333333,CVPR2021_621_fulln.csv,Yes
Chen Sun 0002,Brown University,CVPR,Computer Vision & Image Processing,0.1944444444444444,CVPR2021_621_fulln.csv,Yes
Chenliang Xu,University of Rochester,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2021_621_fulln.csv,Yes
Chi-Wing Fu,Chinese University of Hong Kong,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Chiew-Lan Tai,HKUST,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Chiou-Ting Hsu,National Tsing Hua University,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Cho-Jui Hsieh,Univ. of California - Los Angeles,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Christian Desrosiers,ETS Montreal,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Christian Igel,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Christoph Meinel,Hasso Plattner Institute,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Christopher D. Manning,Stanford University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Christopher Potts,Stanford University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Chunhua Shen,Zhejiang University,CVPR,Computer Vision & Image Processing,0.5595238095238095,CVPR2021_621_fulln.csv,Yes
Clara I. Sánchez,Radboud University,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2021_621_fulln.csv,Yes
Cláudio T. Silva,New York University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Colin Raffel,University of Toronto,CVPR,Computer Vision & Image Processing,0.4761904761904761,CVPR2021_621_fulln.csv,Yes
Congyan Lang,Beijing Jiaotong University,CVPR,Computer Vision & Image Processing,0.125,CVPR2021_621_fulln.csv,Yes
Da Cao,Hunan University,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Dacheng Tao,Nanyang Technological University,CVPR,Computer Vision & Image Processing,0.7666666666666666,CVPR2021_621_fulln.csv,Yes
Dahua Lin,Chinese University of Hong Kong,CVPR,Computer Vision & Image Processing,0.1828571428571428,CVPR2021_621_fulln.csv,Yes
Dani Lischinski,Hebrew University of Jerusalem,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Daniel Cohen-Or,Tel Aviv University,CVPR,Computer Vision & Image Processing,0.5666666666666667,CVPR2021_621_fulln.csv,Yes
Daniel Cremers,TU Munich,CVPR,Computer Vision & Image Processing,0.75,CVPR2021_621_fulln.csv,Yes
Daniel P. Huttenlocher,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Daniel Ritchie,Brown University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Daniel Soudry,Technion,CVPR,Computer Vision & Image Processing,0.75,CVPR2021_621_fulln.csv,Yes
Daniele Panozzo,New York University,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2021_621_fulln.csv,Yes
David A. Forsyth,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
David A. McAllester,TTI Chicago,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
David Alvarez-Melis,Harvard University,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
David Bau,Northeastern University,CVPR,Computer Vision & Image Processing,0.7142857142857142,CVPR2021_621_fulln.csv,Yes
David J. Kriegman,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
David McAllester,TTI Chicago,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Dawn Song,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Dejing Dou,University of Oregon,CVPR,Computer Vision & Image Processing,0.4583333333333332,CVPR2021_621_fulln.csv,Yes
Denis Zorin,New York University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Derek Hoiem,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2021_621_fulln.csv,Yes
Deva Ramanan,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,1.45,CVPR2021_621_fulln.csv,Yes
Devis Tuia,EPFL,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Diana Marculescu,University of Texas at Austin,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Dima Damen,University of Bristol,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Djemel Ziou,Université de Sherbrooke,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Dong Gong,UNSW,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Donghyun Kim 0006,Korea University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Dorit Merhof,University of Regensburg,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Dylan Campbell,Australian National University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Edwin R. Hancock,University of York,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Ehsan Abbasnejad,University of Adelaide,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Eirina Bourtsoulatze,University of Essex,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
El Houcine Bergou,Mohammed VI Polytechnic University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2021_621_fulln.csv,Yes
Elmar Eisemann,TU Delft,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Emily Mower,University of Michigan,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2021_621_fulln.csv,Yes
Erik B. Dam,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Eunbyung Park,Sungkyunkwan University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Evan Shelhamer,University of British Columbia,CVPR,Computer Vision & Image Processing,0.7261904761904762,CVPR2021_621_fulln.csv,Yes
Fahad Shahbaz Khan,MBZUAI,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Fatma Guney,Koç University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Fei Su,BUPT,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Feng Guo,Indiana University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Feng Zheng,SUSTech,CVPR,Computer Vision & Image Processing,0.3095238095238095,CVPR2021_621_fulln.csv,Yes
Fengxiang He,University of Edinburgh,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Ferenc Huszar,University of Cambridge,CVPR,Computer Vision & Image Processing,0.0909090909090909,CVPR2021_621_fulln.csv,Yes
Fernanda B. Viégas,Harvard University,CVPR,Computer Vision & Image Processing,0.025,CVPR2021_621_fulln.csv,Yes
Francis Bach,Ecole Normale Superieure,CVPR,Computer Vision & Image Processing,0.6428571428571428,CVPR2021_621_fulln.csv,Yes
Frank Hutter,University of Freiburg,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Frank Wood,University of British Columbia,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
François Fleuret,EPFL,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Frédo Durand,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Gabriel Taubin,Brown University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Gal Chechik,Bar-Ilan University,CVPR,Computer Vision & Image Processing,0.75,CVPR2021_621_fulln.csv,Yes
Ganapathy Krishnamurthi,IIT Madras,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Gang Zeng,Peking University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Gedas Bertasius,University of North Carolina,CVPR,Computer Vision & Image Processing,0.7,CVPR2021_621_fulln.csv,Yes
Gemma Roig,Goethe University Frankfurt,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Geoffrey J. Gordon,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Georgia Gkioxari,California Institute of Technology,CVPR,Computer Vision & Image Processing,0.75,CVPR2021_621_fulln.csv,Yes
Gerard Pons-Moll,University of Tübingen,CVPR,Computer Vision & Image Processing,0.8666666666666667,CVPR2021_621_fulln.csv,Yes
Gim Hee Lee,National University of Singapore,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2021_621_fulln.csv,Yes
Gozde Unal,Istanbul Technical University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Grant Van Horn,University of Massachusetts Amherst,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2021_621_fulln.csv,Yes
Greg Turk,Georgia Institute of Technology,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Gregory Shakhnarovich,TTI Chicago,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2021_621_fulln.csv,Yes
Guha Balakrishnan,Rice University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Gui-Song Xia,Wuhan University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Guiguang Ding,Tsinghua University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Haggai Maron,Technion,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Haibin Ling,Stony Brook University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Han Zhao 0002,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Hanbyul Joo,Seoul National University,CVPR,Computer Vision & Image Processing,0.3611111111111111,CVPR2021_621_fulln.csv,Yes
Hans-Peter Kriegel,LMU Munich,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Hanwang Zhang,Nanyang Technological University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Hany Farid,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Hao Chen 0011,HKUST,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Heng Huang,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Hengshuang Zhao,University of Hong Kong,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Herve Lombaert,Polytechnique Montreal,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Hilde Kuehne,University of Tübingen,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Hildegard Kuehne,University of Tübingen,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Hisham Cholakkal,MBZUAI,CVPR,Computer Vision & Image Processing,0.4166666666666666,CVPR2021_621_fulln.csv,Yes
Hong Zhang 0013,University of Alberta,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2021_621_fulln.csv,Yes
Hong-Goo Kang,Yonsei University,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2021_621_fulln.csv,Yes
Honghui Shi,Georgia Institute of Technology,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Huadong Ma,BUPT,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Huaizu Jiang,Northeastern University,CVPR,Computer Vision & Image Processing,0.4166666666666666,CVPR2021_621_fulln.csv,Yes
Huazhe Xu,Tsinghua University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Huijing Zhao,Peking University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Hung-Kuo Chu,National Tsing Hua University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Hyunwoo J. Kim,KAIST,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Imari Sato,National Institute of Informatics,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Inso Kweon,KAIST,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Ioannis Mitliagkas,University of Montreal,CVPR,Computer Vision & Image Processing,1.25,CVPR2021_621_fulln.csv,Yes
Ioannis Patras,Queen Mary University of London,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2021_621_fulln.csv,Yes
Ira Kemelmacher-Shlizerman,University of Washington,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
Isao Echizen,National Institute of Informatics,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Ismail Ben Ayed,ETS Montreal,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2021_621_fulln.csv,Yes
Ivan Laptev,MBZUAI,CVPR,Computer Vision & Image Processing,0.4523809523809524,CVPR2021_621_fulln.csv,Yes
Jaakko Lehtinen,Aalto University,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Jack Valmadre,University of Adelaide,CVPR,Computer Vision & Image Processing,0.6000000000000001,CVPR2021_621_fulln.csv,Yes
Jacob Andreas,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Jaesik Park,Seoul National University,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Jaewoo Kang,Korea University,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
James Hays,Georgia Institute of Technology,CVPR,Computer Vision & Image Processing,1.8428571428571427,CVPR2021_621_fulln.csv,Yes
Jan van Gemert,TU Delft,CVPR,Computer Vision & Image Processing,0.5,CVPR2021_621_fulln.csv,Yes
Jana Kosecka,George Mason University,CVPR,Computer Vision & Image Processing,0.1,CVPR2021_621_fulln.csv,Yes
Jane Bromley,Open University UK,CVPR,Computer Vision & Image Processing,0.4,CVPR2021_621_fulln.csv,Yes
Javen Shi,University of Adelaide,CVPR,Computer Vision & Image Processing,0.2,CVPR2021_621_fulln.csv,Yes
Jean Ponce,Ecole Normale Superieure,CVPR,Computer Vision & Image Processing,0.3095238095238095,CVPR2021_621_fulln.csv,Yes
Jens Petersen,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.25,CVPR2021_621_fulln.csv,Yes
