Index,University,Artificial Intelligence & Machine Learning,Data Science & Data Mining,Computer Vision & Image Processing,Natural Language Processing,Systems & Networking,Databases,Security & Privacy,Human Computer Interaction,Theoretical Computer Science,Software Engineering,Computer Graphics & Virtual Reality,Quantum Computing,Interdisciplinary Fields,Continent
88,University of Surrey,0.0,0.0,52.07788600288602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
168,University of Tokyo,0.0,0.0,48.24722222222226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
194,Columbia University,0.0,0.0,46.90111642743224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
79,University of Wisconsin - Madison,0.0,0.0,45.64819624819627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
85,Harbin Institute of Technology,0.0,0.0,44.11979413955223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
130,University of Chicago,0.0,0.0,43.735317460317454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
114,University of Bonn,0.0,0.0,43.26666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
39,Shanghai Jiao Tong University,0.0,0.0,42.156360306360334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
62,Northeastern University,0.0,0.0,41.55483405483407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
27,University of Michigan,0.0,0.0,40.161616161616166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
101,Aalto University,0.0,0.0,38.94246031746031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
109,ShanghaiTech University,0.0,0.0,38.25277777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
152,Yonsei University,0.0,0.0,36.95714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
18,University of Oxford,0.0,0.0,36.61867838044308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
163,Graz University of Technology,0.0,0.0,34.06233766233768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
239,University of Crete,0.0,0.0,33.65238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
198,Harvard University,0.0,0.0,33.274711399711386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
133,University of Central Florida,0.0,0.0,32.778968253968266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
175,University of Waterloo,0.0,0.0,32.72619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
120,CUHK (SZ),0.0,0.0,32.4833694083694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
144,University of Southern California,0.0,0.0,32.393116034292504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
96,University of Hong Kong,0.0,0.0,32.38271626034785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
89,Korea University,0.0,0.0,32.134094954117835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
257,National Chiao Tung University,0.0,0.0,31.41071428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
216,Queen Mary University of London,0.0,0.0,31.31785714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
147,Xiamen University,0.0,0.0,31.202380952380956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
124,Oregon State University,0.0,0.0,31.074853801169592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
49,University College London,0.0,0.0,30.70490620490618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
63,TTI Chicago,0.0,0.0,28.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
43,UESTC,0.0,0.0,27.630952380952365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
206,Ecole Normale Superieure,0.0,0.0,27.552380952380947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
11,University of Birmingham,0.0,0.0,27.136240556828785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
128,TU Berlin,0.0,0.0,27.09898989898989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
236,York University,0.0,0.0,26.844877344877347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
217,University of Siegen,0.0,0.0,26.54120879120879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
97,RWTH Aachen University,0.0,0.0,26.351190476190467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
90,Stony Brook University,0.0,0.0,26.054761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
47,University of Rochester,0.0,0.0,25.20162337662337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
53,Wuhan University,0.0,0.0,25.142496392496387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
72,University of Melbourne,0.0,0.0,25.110714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
192,Boston University,0.0,0.0,25.013095238095232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
129,University of Copenhagen,0.0,0.0,24.58079668869143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
115,Nanjing University,0.0,0.0,24.04285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
153,JKU Linz,0.0,0.0,24.01944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
187,Bar-Ilan University,0.0,0.0,23.955158730158725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
208,Brown University,0.0,0.0,23.93001808133385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
172,National Institute of Informatics,0.0,0.0,23.40357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
202,ETS Montreal,0.0,0.0,22.592857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
195,Singapore Management University,0.0,0.0,21.690079365079367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
107,CISPA Helmholtz Center,0.0,0.0,21.39260461760461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
155,Texas A&M University,0.0,0.0,21.352380952380948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
312,Politecnico di Milano,0.0,0.0,21.18376623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
226,NWPU,0.0,0.0,21.09206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
6,University of Western Australia,0.0,0.0,20.891269841269843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
123,Duke University,0.0,0.0,20.768986568986563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
