Title,Authors,Venue,Year,URL
Learning Modality Knowledge Alignment for Cross-Modality Transfer.,"Wenxuan Ma 0001, Shuang Li 0008, Lincan Cai, Jingxuan Kang",ICML,2024,https://openreview.net/forum?id=lmiurzioja
Behavior Generation with Latent Actions.,"Seungjae Lee 0001, Yibin Wang 0008, Haritheja Etukuru, H. Jin Kim, Nur Muhammad (Mahi) Shafiullah, Lerrel Pinto",ICML,2024,https://openreview.net/forum?id=hoVwecMqV5
Unifying Image Processing as Visual Prompting Question Answering.,"Yihao Liu 0001, Xiangyu Chen 0006, Xianzheng Ma, Xintao Wang, Jiantao Zhou 0001, Yu Qiao 0001, Chao Dong 0005",ICML,2024,https://openreview.net/forum?id=MUXTt9Yr4T
Improved Bounds for Pure Private Agnostic Learning: Item-Level and User-Level Privacy.,"Bo Li 0001, Wei Wang 0030, Peng Ye",ICML,2024,https://openreview.net/forum?id=VfWrXJtLSL
Reflected Flow Matching.,"Tianyu Xie 0001, Yu Zhu 0004, Longlin Yu, Tong Yang, Ziheng Cheng, Shiyue Zhang, Xiangyu Zhang, Cheng Zhang",ICML,2024,https://openreview.net/forum?id=Sf5KYznS2G
DAG-Based Column Generation for Adversarial Team Games.,"Youzhi Zhang 0001, Bo An 0001, Daniel Dajun Zeng",ICML,2024,https://openreview.net/forum?id=0hbeZQm1Se
Disentangled Graph Self-supervised Learning for Out-of-Distribution Generalization.,"Haoyang Li 0001, Xin Wang 0019, Zeyang Zhang, Haibo Chen, Ziwei Zhang 0001, Wenwu Zhu 0001",ICML,2024,https://openreview.net/forum?id=OS0szhkPmF
Effective Federated Graph Matching.,"Yang Zhou 0001, Zijie Zhang 0001, Zeru Zhang, Lingjuan Lyu, Wei-Shinn Ku",ICML,2024,https://openreview.net/forum?id=rSfzchjIYu
Parameter-Dependent Competitive Analysis for Online Capacitated Coverage Maximization through Boostings and Attenuations.,Pan Xu 0001,ICML,2024,https://openreview.net/forum?id=N1BPyf7wC2
Partial Optimality in the Linear Ordering Problem.,"David Stein 0001, Bjoern Andres",ICML,2024,https://openreview.net/forum?id=vYYIuJDTHq
Hybrid Reinforcement Learning from Offline Observation Alone.,"Yuda Song 0001, Drew Bagnell, Aarti Singh",ICML,2024,https://openreview.net/forum?id=c6rVlTKpb5
QBMK: Quantum-based Matching Kernels for Un-attributed Graphs.,"Lu Bai 0001, Lixin Cui, Ming Li 0065, Yue Wang 0014, Edwin R. Hancock",ICML,2024,https://openreview.net/forum?id=PYDCwWvbG7
How Well Can LLMs Negotiate? NegotiationArena Platform and Analysis.,"Federico Bianchi 0001, Patrick John Chia, Mert Yüksekgönül, Jacopo Tagliabue, Dan Jurafsky, James Zou 0001",ICML,2024,https://openreview.net/forum?id=CmOmaxkt8p
RoboCodeX: Multimodal Code Generation for Robotic Behavior Synthesis.,"Yao Mu 0001, Junting Chen, Qinglong Zhang, Shoufa Chen, Qiaojun Yu, Chongjian Ge, Runjian Chen, Zhixuan Liang, Mengkang Hu, Chaofan Tao, Peize Sun, Haibao Yu, Chao Yang 0026, Wenqi Shao, Wenhai Wang, Jifeng Dai, Yu Qiao 0001, Mingyu Ding, Ping Luo 0002",ICML,2024,https://openreview.net/forum?id=xnQ1qoly7Q
Explaining Probabilistic Models with Distributional Values.,"Luca Franceschi 0001, Michele Donini, Cédric Archambeau, Matthias W. Seeger",ICML,2024,https://openreview.net/forum?id=37xFIeYgE0
Position: Open-Endedness is Essential for Artificial Superhuman Intelligence.,"Edward Hughes 0001, Michael D. Dennis, Jack Parker-Holder, Feryal M. P. Behbahani, Aditi Mavalankar, Yuge Shi, Tom Schaul, Tim Rocktäschel",ICML,2024,https://openreview.net/forum?id=Bc4vZ2CX7E
Diffusion-based Missing-view Generation With the Application on Incomplete Multi-view Clustering.,"Jie Wen 0001, Shijie Deng, Waikeung Wong, Guoqing Chao, Chao Huang 0008, Lunke Fei, Yong Xu 0001",ICML,2024,https://openreview.net/forum?id=OHFxcU9jwW
Position: Future Directions in the Theory of Graph Machine Learning.,"Christopher Morris 0001, Fabrizio Frasca, Nadav Dym, Haggai Maron, Ismail Ilkan Ceylan, Ron Levie, Derek Lim, Michael M. Bronstein, Martin Grohe, Stefanie Jegelka",ICML,2024,https://openreview.net/forum?id=wBr5ozDEKp
Major-Minor Mean Field Multi-Agent Reinforcement Learning.,"Kai Cui 0001, Christian Fabian 0001, Anam Tahir, Heinz Koeppl",ICML,2024,https://openreview.net/forum?id=mslTE1qgLa
PGODE: Towards High-quality System Dynamics Modeling.,"Xiao Luo 0001, Yiyang Gu, Huiyu Jiang, Hang Zhou 0008, Jinsheng Huang, Wei Ju, Zhiping Xiao 0001, Ming Zhang 0004, Yizhou Sun",ICML,2024,https://openreview.net/forum?id=jrE7geZekq
"Peeking with PEAK: Sequential, Nonparametric Composite Hypothesis Tests for Means of Multiple Data Streams.","Brian Cho 0001, Kyra Gan, Nathan Kallus",ICML,2024,https://openreview.net/forum?id=hcASxFvmZ5
Total Variation Distance Meets Probabilistic Inference.,"Arnab Bhattacharyya 0001, Sutanu Gayen, Kuldeep S. Meel, Dimitrios Myrisiotis, A. Pavan 0001, N. V. Vinodchandran",ICML,2024,https://openreview.net/forum?id=6OSLjErBhh
"Sparser, Better, Deeper, Stronger: Improving Static Sparse Training with Exact Orthogonal Initialization.","Aleksandra Nowak 0001, Lukasz Gniecki, Filip Szatkowski, Jacek Tabor",ICML,2024,https://openreview.net/forum?id=svm53KQAtN
Provably Efficient Exploration in Quantum Reinforcement Learning with Logarithmic Worst-Case Regret.,"Han Zhong 0001, Jiachen Hu, Yecheng Xue, Tongyang Li, Liwei Wang 0001",ICML,2024,https://openreview.net/forum?id=eFvoL7BOny
Locality-Sensitive Hashing-Based Efficient Point Transformer with Applications in High-Energy Physics.,"Siqi Miao 0001, Zhiyuan Lu, Mia Liu, Javier M. Duarte, Pan Li 0005",ICML,2024,https://openreview.net/forum?id=vJx6fld6l0
Domain-wise Data Acquisition to Improve Performance under Distribution Shift.,"Yue He 0001, Dongbai Li, Pengfei Tian, Han Yu 0009, Jiashuo Liu, Hao Zou 0001, Peng Cui 0001",ICML,2024,https://openreview.net/forum?id=0j28mmQ023
"Kernel Debiased Plug-in Estimation: Simultaneous, Automated Debiasing without Influence Functions for Many Target Parameters.","Brian Cho 0001, Yaroslav Mukhin, Kyra Gan, Ivana Malenica",ICML,2024,https://openreview.net/forum?id=vq7ITv8a49
Finite Time Logarithmic Regret Bounds for Self-Tuning Regulation.,"Rahul Singh 0001, Akshay Mete, Avik Kar, Panganamala R. Kumar",ICML,2024,https://openreview.net/forum?id=tTtSnpH4fc
Log Neural Controlled Differential Equations: The Lie Brackets Make A Difference.,"Benjamin Walker 0001, Andrew D. McLeod, Tiexin Qin, Yichuan Cheng, Haoliang Li, Terry J. Lyons",ICML,2024,https://openreview.net/forum?id=0tYrMtQyPT
Run-Time Task Composition with Safety Semantics.,"Kevin Leahy 0001, Makai Mann, Zachary Serlin",ICML,2024,https://openreview.net/forum?id=E4ItiEU8Iu
Beyond Implicit Bias: The Insignificance of SGD Noise in Online Learning.,"Nikhil Vyas 0001, Depen Morwani, Rosie Zhao, Gal Kaplun, Sham M. Kakade, Boaz Barak",ICML,2024,https://openreview.net/forum?id=RiQbe8RwCe
Learning Label Shift Correction for Test-Agnostic Long-Tailed Recognition.,"Tong Wei 0001, Zhen Mao, Zi-Hao Zhou, Yuanyu Wan, Min-Ling Zhang",ICML,2024,https://openreview.net/forum?id=J3xYTh6xtL
BRAIn: Bayesian Reward-conditioned Amortized Inference for natural language generation from feedback.,"Gaurav Pandey 0001, Yatin Nandwani, Tahira Naseem, Mayank Mishra, Guangxuan Xu, Dinesh Raghu, Sachindra Joshi, Asim Munawar, Ramón Fernandez Astudillo",ICML,2024,https://openreview.net/forum?id=nxzXTLByXO
Translating Subgraphs to Nodes Makes Simple GNNs Strong and Efficient for Subgraph Representation Learning.,"Dongkwan Kim 0001, Alice Oh",ICML,2024,https://openreview.net/forum?id=xSizvCoI79
Accelerated Algorithms for Constrained Nonconvex-Nonconcave Min-Max Optimization and Comonotone Inclusion.,"Yang Cai 0001, Argyris Oikonomou, Weiqiang Zheng",ICML,2024,https://openreview.net/forum?id=EK7fuAMNoI
RLAIF vs. RLHF: Scaling Reinforcement Learning from Human Feedback with AI Feedback.,"Harrison Lee 0001, Samrat Phatale, Hassan Mansoor, Thomas Mesnard, Johan Ferret, Kellie Lu, Colton Bishop, Ethan Hall, Victor Carbune, Abhinav Rastogi, Sushant Prakash",ICML,2024,https://openreview.net/forum?id=uydQ2W41KO
Learning from Memory: Non-Parametric Memory Augmented Self-Supervised Learning of Visual Features.,"Thalles Silva 0001, Hélio Pedrini, Adín Ramírez Rivera",ICML,2024,https://openreview.net/forum?id=Ed4KgHoKNe
Understanding Server-Assisted Federated Learning in the Presence of Incomplete Client Participation.,"Haibo Yang 0001, Peiwen Qiu, Prashant Khanduri, Minghong Fang, Jia Liu 0002",ICML,2024,https://openreview.net/forum?id=zwUEk9WpsR
Stochastic Gradient Flow Dynamics of Test Risk and its Exact Solution for Weak Features.,"Rodrigo Veiga 0001, Anastasia Remizova, Nicolas Macris",ICML,2024,https://openreview.net/forum?id=gPBMkJG7bt
A Statistical Framework for Data-dependent Retrieval-Augmented Models.,"Soumya Basu 0001, Ankit Singh Rawat, Manzil Zaheer",ICML,2024,https://openreview.net/forum?id=A9MiJdetnZ
Watermark Stealing in Large Language Models.,"Nikola Jovanovic 0001, Robin Staab, Martin T. Vechev",ICML,2024,https://openreview.net/forum?id=Wp054bnPq9
Experts Don&apos;t Cheat: Learning What You Don&apos;t Know By Predicting Pairs.,"Daniel D. Johnson 0001, Daniel Tarlow, David Duvenaud, Chris J. Maddison",ICML,2024,https://openreview.net/forum?id=AVEc9LvSlO
Offline Multi-Objective Optimization.,"Ke Xue 0001, Rong-Xi Tan, Xiaobin Huang, Chao Qian 0001",ICML,2024,https://openreview.net/forum?id=3AuoStfUIH
Video-of-Thought: Step-by-Step Video Reasoning from Perception to Cognition.,"Hao Fei 0001, Shengqiong Wu, Wei Ji 0008, Hanwang Zhang, Meishan Zhang, Mong-Li Lee, Wynne Hsu",ICML,2024,https://openreview.net/forum?id=fO31YAyNbI
Harnessing Neural Unit Dynamics for Effective and Scalable Class-Incremental Learning.,"Depeng Li 0001, Tianqi Wang, Junwei Chen, Wei Dai 0004, Zhigang Zeng",ICML,2024,https://openreview.net/forum?id=eDtty9ZCvt
Rich-Observation Reinforcement Learning with Continuous Latent Dynamics.,"Yuda Song 0001, Lili Wu, Dylan J. Foster, Akshay Krishnamurthy",ICML,2024,https://openreview.net/forum?id=Gq1ajaKhBC
Causal Representation Learning from Multiple Distributions: A General Setting.,"Kun Zhang 0001, Shaoan Xie, Ignavier Ng, Yujia Zheng",ICML,2024,https://openreview.net/forum?id=Pte6iiXvpf
Harnessing Hierarchical Label Distribution Variations in Test Agnostic Long-tail Recognition.,"Zhiyong Yang 0001, Qianqian Xu, Zitai Wang, Sicong Li, Boyu Han, Shilong Bao, Xiaochun Cao, Qingming Huang",ICML,2024,https://openreview.net/forum?id=ebt5BfRHcW
Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning.,"Sungwon Han 0001, Jinsung Yoon, Sercan Ö. Arik, Tomas Pfister",ICML,2024,https://openreview.net/forum?id=fRG45xL1WT
Taylor Videos for Action Recognition.,"Lei Wang 0001, Xiuyuan Yuan, Tom Gedeon, Liang Zheng 0001",ICML,2024,https://openreview.net/forum?id=chhIZGqlUG
Disguised Copyright Infringement of Latent Diffusion Models.,"Yiwei Lu 0001, Matthew Y. R. Yang, Zuoqiu Liu, Gautam Kamath 0001, Yaoliang Yu",ICML,2024,https://openreview.net/forum?id=q5Bg858Hef
Smooth Tchebycheff Scalarization for Multi-Objective Optimization.,"Xi Lin 0001, Xiaoyuan Zhang, Zhiyuan Yang 0003, Fei Liu 0044, Zhenkun Wang 0001, Qingfu Zhang 0001",ICML,2024,https://openreview.net/forum?id=m4dO5L6eCp
On the Trajectory Regularity of ODE-based Diffusion Sampling.,"Defang Chen 0001, Zhenyu Zhou, Can Wang 0001, Chunhua Shen, Siwei Lyu",ICML,2024,https://openreview.net/forum?id=H86WzfH5N1
FreeBind: Free Lunch in Unified Multimodal Space via Knowledge Fusion.,"Zehan Wang 0001, Ziang Zhang, Xize Cheng, Rongjie Huang, Luping Liu, Zhenhui Ye, Haifeng Huang, Yang Zhao, Tao Jin 0004, Peng Gao 0007, Zhou Zhao",ICML,2024,https://openreview.net/forum?id=3XG69ZmfsB
Compact Optimality Verification for Optimization Proxies.,"Wenbo Chen 0001, Haoruo Zhao, Mathieu Tanneau, Pascal Van Hentenryck",ICML,2024,https://openreview.net/forum?id=OdsZS0E0AO
Q-Align: Teaching LMMs for Visual Scoring via Discrete Text-Defined Levels.,"Haoning Wu 0001, Zicheng Zhang, Weixia Zhang, Chaofeng Chen, Liang Liao, Chunyi Li, Yixuan Gao, Annan Wang, Erli Zhang 0001, Wenxiu Sun, Qiong Yan, Xiongkuo Min, Guangtao Zhai, Weisi Lin",ICML,2024,https://openreview.net/forum?id=PHjkVjR78A
Beyond the Federation: Topology-aware Federated Learning for Generalization to Unseen Clients.,"Mengmeng Ma 0002, Tang Li 0005, Xi Peng 0005",ICML,2024,https://openreview.net/forum?id=2zLt2Odckx
CCM: Real-Time Controllable Visual Content Creation Using Text-to-Image Consistency Models.,"Jie Xiao 0002, Kai Zhu 0004, Han Zhang 0010, Zhiheng Liu, Yujun Shen, Zhantao Yang, Ruili Feng, Yu Liu 0063, Xueyang Fu, Zheng-Jun Zha",ICML,2024,https://openreview.net/forum?id=B4rViOCoNf
Near-Optimal Reinforcement Learning with Self-Play under Adaptivity Constraints.,"Dan Qiao 0002, Yu-Xiang Wang 0003",ICML,2024,https://openreview.net/forum?id=pPNMhdYMaz
FedBPT: Efficient Federated Black-box Prompt Tuning for Large Language Models.,"Jingwei Sun 0002, Ziyue Xu 0001, Hongxu Yin, Dong Yang 0005, Daguang Xu, Yudong Liu, Zhixu Du, Yiran Chen 0001, Holger R. Roth",ICML,2024,https://openreview.net/forum?id=AoYhtJ4A90
Combinatorial Multivariant Multi-Armed Bandits with Applications to Episodic Reinforcement Learning and Beyond.,"Xutong Liu 0002, Siwei Wang 0002, Jinhang Zuo, Han Zhong, Xuchuang Wang, Zhiyong Wang, Shuai Li 0010, Mohammad Hajiesmaili, John C. S. Lui, Wei Chen 0020",ICML,2024,https://openreview.net/forum?id=pAdI75JG3G
How Interpretable Are Interpretable Graph Neural Networks?,"Yongqiang Chen 0002, Yatao Bian, Bo Han 0003, James Cheng",ICML,2024,https://openreview.net/forum?id=F3G2udCF3Q
GiLOT: Interpreting Generative Language Models via Optimal Transport.,"Xuhong Li 0002, Jiamin Chen, Yekun Chai, Haoyi Xiong",ICML,2024,https://openreview.net/forum?id=qKL25sGjxL
Sample-Efficient Multiagent Reinforcement Learning with Reset Replay.,"Yaodong Yang 0002, Guangyong Chen, Jianye Hao, Pheng-Ann Heng",ICML,2024,https://openreview.net/forum?id=w8ei1o9U5y
Automating the Selection of Proxy Variables of Unmeasured Confounders.,"Feng Xie 0002, Zhengming Chen, Shanshan Luo, Wang Miao, Ruichu Cai, Zhi Geng",ICML,2024,https://openreview.net/forum?id=VuoB86HiCL
MVMoE: Multi-Task Vehicle Routing Solver with Mixture-of-Experts.,"Jianan Zhou 0002, Zhiguang Cao, Yaoxin Wu, Wen Song, Yining Ma 0001, Jie Zhang 0002, Chi Xu",ICML,2024,https://openreview.net/forum?id=lsQnneYa8p
Online Learning and Information Exponents: The Importance of Batch size &amp; Time/Complexity Tradeoffs.,"Luca Arnaboldi 0002, Yatin Dandi, Florent Krzakala, Bruno Loureiro, Luca Pesce, Ludovic Stephan",ICML,2024,https://openreview.net/forum?id=ZSQAf5YlvN
CaM: Cache Merging for Memory-efficient LLMs Inference.,"Yuxin Zhang 0002, Yuxuan Du, Gen Luo, Yunshan Zhong, Zhenyu Zhang 0015, Shiwei Liu 0003, Rongrong Ji",ICML,2024,https://openreview.net/forum?id=LCTmppB165
Self-attention Networks Localize When QK-eigenspectrum Concentrates.,"Han Bao 0002, Ryuichiro Hataya, Ryo Karakida",ICML,2024,https://openreview.net/forum?id=aRZjRj41WQ
Attack-free Evaluating and Enhancing Adversarial Robustness on Categorical Data.,"Yujun Zhou 0002, Yufei Han, Haomin Zhuang, Hongyan Bao, Xiangliang Zhang 0001",ICML,2024,https://openreview.net/forum?id=8ERo4jph0A
Diffusion Posterior Sampling is Computationally Intractable.,"Shivam Gupta 0002, Ajil Jalal, Aditya Parulekar, Eric Price 0001, Zhiyang Xun",ICML,2024,https://openreview.net/forum?id=tp6ruPIfIV
Q-Probe: A Lightweight Approach to Reward Maximization for Language Models.,"Kenneth Li 0002, Samy Jelassi, Hugh Zhang, Sham M. Kakade, Martin Wattenberg, David Brandfonbrener",ICML,2024,https://openreview.net/forum?id=gxOQEMRbRa
Synergistic Integration of Coordinate Network and Tensorial Feature for Improving Neural Radiance Fields from Sparse Inputs.,"Mingyu Kim 0002, Jun-Seong Kim, Se-Young Yun, Jin-Hwa Kim",ICML,2024,https://openreview.net/forum?id=7tyAO5tUF8
Variational Schrödinger Diffusion Models.,"Wei Deng 0002, Weijian Luo, Yixin Tan, Marin Bilos, Yu Chen, Yuriy Nevmyvaka, Ricky T. Q. Chen",ICML,2024,https://openreview.net/forum?id=kRv0WPJd00
Tackling Non-Stationarity in Reinforcement Learning via Causal-Origin Representation.,"Wanpeng Zhang 0002, Yilin Li, Boyu Yang, Zongqing Lu",ICML,2024,https://openreview.net/forum?id=WLGWMDtj8L
Chain of Code: Reasoning with a Language Model-Augmented Code Emulator.,"Chengshu Li 0002, Jacky Liang, Andy Zeng 0001, Xinyun Chen, Karol Hausman, Dorsa Sadigh, Sergey Levine, Li Fei-Fei 0001, Fei Xia 0002, Brian Ichter",ICML,2024,https://openreview.net/forum?id=vKtomqlSxm
Position: Building Guardrails for Large Language Models Requires Systematic Design.,"Yi Dong 0002, Ronghui Mu, Gaojie Jin, Yi Qi, Jinwei Hu, Xingyu Zhao 0001, Jie Meng, Wenjie Ruan, Xiaowei Huang 0001",ICML,2024,https://openreview.net/forum?id=JvMLkGF2Ms
Naive Bayes Classifiers over Missing Data: Decision and Poisoning.,"Song Bian 0002, Xiating Ouyang, Zhiwei Fan, Paraschos Koutris",ICML,2024,https://openreview.net/forum?id=QhKsE7YAJk
PANDA: Expanded Width-Aware Message Passing Beyond Rewiring.,"Jeongwhan Choi 0002, Sumin Park, Hyowon Wi, Sung-Bae Cho, Noseong Park",ICML,2024,https://openreview.net/forum?id=J1NIXxiDbu
Class-Imbalanced Graph Learning without Class Rebalancing.,"Zhining Liu 0002, Ruizhong Qiu, Zhichen Zeng, Hyunsik Yoo, David Zhou, Zhe Xu 0007, Yada Zhu, Kommy Weldemariam, Jingrui He, Hanghang Tong",ICML,2024,https://openreview.net/forum?id=pPnkpvBeZN
Smoothness Adaptive Hypothesis Transfer Learning.,"Haotian Lin 0002, Matthew Reimherr",ICML,2024,https://openreview.net/forum?id=v0VUsQI5yw
On Hypothesis Transfer Learning of Functional Linear Models.,"Haotian Lin 0002, Matthew Reimherr",ICML,2024,https://openreview.net/forum?id=mGsF8Q0fGZ
Polynomial-based Self-Attention for Table Representation Learning.,"Jayoung Kim 0002, Yehjin Shin, Jeongwhan Choi 0002, Hyowon Wi, Noseong Park",ICML,2024,https://openreview.net/forum?id=QZd3rvlP76
Fully-Dynamic Approximate Decision Trees With Worst-Case Update Time Guarantees.,"Marco Bressan 0002, Mauro Sozio",ICML,2024,https://openreview.net/forum?id=d5tJWH5yCi
CaRiNG: Learning Temporal Causal Representation under Non-Invertible Generation Process.,"Guangyi Chen 0002, Yifan Shen, Zhenhao Chen, Xiangchen Song, Yuewen Sun, Weiran Yao, Xiao Liu, Kun Zhang 0001",ICML,2024,https://openreview.net/forum?id=sLZzFTMWSt
Differentially private exact recovery for stochastic block models.,"Dung Nguyen 0002, Anil Kumar S. Vullikanti",ICML,2024,https://openreview.net/forum?id=MIRQ3L8vtn
Fast-Slow Test-Time Adaptation for Online Vision-and-Language Navigation.,"Junyu Gao 0002, Xuan Yao, Changsheng Xu",ICML,2024,https://openreview.net/forum?id=Zos5wsaB5r
Temporal Spiking Neural Networks with Synaptic Delay for Graph Reasoning.,"Mingqing Xiao 0002, Yixin Zhu, Di He 0001, Zhouchen Lin",ICML,2024,https://openreview.net/forum?id=3FeYlKIPr3
Scalable Safe Policy Improvement for Factored Multi-Agent MDPs.,"Federico Bianchi 0002, Edoardo Zorzi, Alberto Castellini, Thiago D. Simão, Matthijs T. J. Spaan, Alessandro Farinelli",ICML,2024,https://openreview.net/forum?id=Qc5umSsUi8
Bridging Model Heterogeneity in Federated Learning via Uncertainty-based Asymmetrical Reciprocity Learning.,"Jiaqi Wang 0002, Chenxu Zhao, Lingjuan Lyu, Quanzeng You, Mengdi Huai, Fenglong Ma",ICML,2024,https://openreview.net/forum?id=p0MGN0LSnx
Re-Dock: Towards Flexible and Realistic Molecular Docking with Diffusion Bridge.,"Yufei Huang 0002, Odin Zhang, Lirong Wu, Cheng Tan 0012, Haitao Lin, Zhangyang Gao, Siyuan Li 0002, Stan Z. Li",ICML,2024,https://openreview.net/forum?id=QRjTDhCIO8
Fast Text-to-3D-Aware Face Generation and Manipulation via Direct Cross-modal Mapping and Geometric Regularization.,"Jinlu Zhang 0002, Yiyi Zhou, Qiancheng Zheng, Xiaoxiong Du, Gen Luo, Jun Peng, Xiaoshuai Sun, Rongrong Ji",ICML,2024,https://openreview.net/forum?id=4boDu42RtE
Image Clustering with External Guidance.,"Yunfan Li 0003, Peng Hu 0002, Dezhong Peng, Jiancheng Lv 0001, Jianping Fan 0007, Xi Peng 0001",ICML,2024,https://openreview.net/forum?id=JSYN891WnB
LIDAO: Towards Limited Interventions for Debiasing (Large) Language Models.,"Tianci Liu 0003, Haoyu Wang 0004, Shiyang Wang, Yu Cheng, Jing Gao 0004",ICML,2024,https://openreview.net/forum?id=NsHxeSCtgr
Understanding Reasoning Ability of Language Models From the Perspective of Reasoning Paths Aggregation.,"Xinyi Wang 0003, Alfonso Amayuelas, Kexun Zhang, Liangming Pan, Wenhu Chen, William Yang Wang",ICML,2024,https://openreview.net/forum?id=dZsEOFUDew
Discounted Adaptive Online Learning: Towards Better Regularization.,"Zhiyu Zhang 0003, David Bombara, Heng Yang",ICML,2024,https://openreview.net/forum?id=ZoTIdyExx6
ESNet: Evolution and Succession Network for High-Resolution Salient Object Detection.,"Hongyu Liu 0003, Runmin Cong, Hua Li 0012, Qianqian Xu, Qingming Huang, Wei Zhang 0021",ICML,2024,https://openreview.net/forum?id=SERrqPDvoY
Policy-conditioned Environment Models are More Generalizable.,"Ruifeng Chen 0003, Xiong-Hui Chen, Yihao Sun, Siyuan Xiao, Minhui Li, Yang Yu 0001",ICML,2024,https://openreview.net/forum?id=g9mYBdooPA
Private Gradient Descent for Linear Regression: Tighter Error Bounds and Instance-Specific Uncertainty Estimation.,"Gavin Brown 0003, Krishnamurthy Dj Dvijotham, Georgina Evans, Daogao Liu, Adam Smith, Abhradeep Guha Thakurta",ICML,2024,https://openreview.net/forum?id=igRAPavrrS
Revisiting Scalable Hessian Diagonal Approximations for Applications in Reinforcement Learning.,"Mohamed Elsayed 0003, Homayoon Farrahi, Felix Dangel, A. Rupam Mahmood",ICML,2024,https://openreview.net/forum?id=yrFUJzcTsk
VideoPrism: A Foundational Visual Encoder for Video Understanding.,"Long Zhao 0003, Nitesh Bharadwaj Gundavarapu, Liangzhe Yuan, Hao Zhou 0014, Shen Yan, Jennifer J. Sun, Luke Friedman, Rui Qian, Tobias Weyand, Yue Zhao 0006, Rachel Hornung, Florian Schroff, Ming-Hsuan Yang 0001, David A. Ross, Huisheng Wang, Hartwig Adam, Mikhail Sirotenko, Ting Liu 0005, Boqing Gong",ICML,2024,https://openreview.net/forum?id=oBP8vXFJNQ
Neural Collapse for Cross-entropy Class-Imbalanced Learning with Unconstrained ReLU Features Model.,"Hien Dang 0003, Tho Tran Huu, Tan Minh Nguyen, Nhat Ho",ICML,2024,https://openreview.net/forum?id=YBetKvUlF7
Offline Transition Modeling via Contrastive Energy Learning.,"Ruifeng Chen 0003, Chengxing Jia, Zefang Huang, Tian-Shuo Liu, Xu-Hui Liu, Yang Yu 0001",ICML,2024,https://openreview.net/forum?id=dqpg8jdA2w
