Title,Authors,Venue,Year,URL
Linear Mode Connectivity and the Lottery Ticket Hypothesis.,"Jonathan Frankle, Gintare Karolina Dziugaite, Daniel M. Roy 0001, Michael Carbin",ICML,2020,http://proceedings.mlr.press/v119/frankle20a.html
No-Regret and Incentive-Compatible Online Learning.,"Rupert Freeman, David M. Pennock, Chara Podimata, Jennifer Wortman Vaughan",ICML,2020,http://proceedings.mlr.press/v119/freeman20a.html
Fast and Three-rious: Speeding Up Weak Supervision with Triplet Methods.,"Daniel Y. Fu, Mayee F. Chen, Frederic Sala, Sarah M. Hooper, Kayvon Fatahalian, Christopher Ré",ICML,2020,http://proceedings.mlr.press/v119/fu20a.html
AutoGAN-Distiller: Searching to Compress Generative Adversarial Networks.,"Yonggan Fu, Wuyang Chen, Haotao Wang, Haoran Li, Yingyan Lin, Zhangyang Wang",ICML,2020,http://proceedings.mlr.press/v119/fu20b.html
Don&apos;t Waste Your Bits! Squeeze Activations and Gradients for Deep Neural Networks via TinyScript.,"Fangcheng Fu, Yuzheng Hu, Yihan He, Jiawei Jiang 0001, Yingxia Shao, Ce Zhang 0001, Bin Cui 0001",ICML,2020,http://proceedings.mlr.press/v119/fu20c.html
DessiLBI: Exploring Structural Sparsity of Deep Networks via Differential Inclusion Paths.,"Yanwei Fu 0001, Chen Liu, Donghao Li, Xinwei Sun 0001, Jinshan Zeng, Yuan Yao 0011",ICML,2020,http://proceedings.mlr.press/v119/fu20d.html
Approximation Guarantees of Local Search Algorithms via Localizability of Set Functions.,Kaito Fujii,ICML,2020,http://proceedings.mlr.press/v119/fujii20a.html
Accelerating the diffusion-based ensemble sampling by non-reversible dynamics.,"Futoshi Futami, Issei Sato, Masashi Sugiyama",ICML,2020,http://proceedings.mlr.press/v119/futami20a.html
Abstraction Mechanisms Predict Generalization in Deep Neural Networks.,"Alex Gain, Hava T. Siegelmann",ICML,2020,http://proceedings.mlr.press/v119/gain20a.html
A Free-Energy Principle for Representation Learning.,"Yansong Gao, Pratik Chaudhari",ICML,2020,http://proceedings.mlr.press/v119/gao20a.html
Can Stochastic Zeroth-Order Frank-Wolfe Method Converge Faster for Non-Convex Problems?,"Hongchang Gao, Heng Huang",ICML,2020,http://proceedings.mlr.press/v119/gao20b.html
Online Convex Optimization in the Random Order Model.,"Dan Garber, Gal Korcia, Kfir Y. Levy",ICML,2020,http://proceedings.mlr.press/v119/garber20a.html
Symbolic Network: Generalized Neural Policies for Relational MDPs.,"Sankalp Garg, Aniket Bajpai, Mausam",ICML,2020,http://proceedings.mlr.press/v119/garg20a.html
Predicting deliberative outcomes.,"Vikas K. Garg 0001, Tommi S. Jaakkola",ICML,2020,http://proceedings.mlr.press/v119/garg20b.html
Generalization and Representational Limits of Graph Neural Networks.,"Vikas K. Garg 0001, Stefanie Jegelka, Tommi S. Jaakkola",ICML,2020,http://proceedings.mlr.press/v119/garg20c.html
Deep PQR: Solving Inverse Reinforcement Learning using Anchor Actions.,"Sinong Geng, Houssam Nassif, Carlos A. Manzanares, A. Max Reppen, Ronnie Sircar",ICML,2020,http://proceedings.mlr.press/v119/geng20a.html
Multilinear Latent Conditioning for Generating Unseen Attribute Combinations.,"Markos Georgopoulos, Grigorios Chrysos 0002, Maja Pantic, Yannis Panagakis",ICML,2020,http://proceedings.mlr.press/v119/georgopoulos20a.html
Generalisation error in learning with random features and the hidden manifold model.,"Federica Gerace, Bruno Loureiro, Florent Krzakala, Marc Mézard, Lenka Zdeborová",ICML,2020,http://proceedings.mlr.press/v119/gerace20a.html
Black-Box Methods for Restoring Monotonicity.,"Evangelia Gergatsouli, Brendan Lucier, Christos Tzamos",ICML,2020,http://proceedings.mlr.press/v119/gergatsouli20a.html
Online Multi-Kernel Learning with Graph-Structured Feedback.,"Pouya M. Ghari, Yanning Shen",ICML,2020,http://proceedings.mlr.press/v119/ghari20a.html
Task-Oriented Active Perception and Planning in Environments with Partially Known Semantics.,"Mahsa Ghasemi, Erdem Bulgur, Ufuk Topcu",ICML,2020,http://proceedings.mlr.press/v119/ghasemi20a.html
Characterizing Distribution Equivalence and Structure Learning for Cyclic and Acyclic Directed Graphs.,"AmirEmad Ghassami, Alan Yang, Negar Kiyavash, Kun Zhang 0001",ICML,2020,http://proceedings.mlr.press/v119/ghassami20a.html
Private Counting from Anonymous Messages: Near-Optimal Accuracy with Vanishing Communication Overhead.,"Badih Ghazi, Ravi Kumar 0001, Pasin Manurangsi, Rasmus Pagh",ICML,2020,http://proceedings.mlr.press/v119/ghazi20a.html
Aligned Cross Entropy for Non-Autoregressive Machine Translation.,"Marjan Ghazvininejad, Vladimir Karpukhin, Luke Zettlemoyer, Omer Levy",ICML,2020,http://proceedings.mlr.press/v119/ghazvininejad20a.html
Gradient Temporal-Difference Learning with Regularized Corrections.,"Sina Ghiassian, Andrew Patterson, Shivam Garg 0006, Dhawal Gupta, Adam White 0001, Martha White",ICML,2020,http://proceedings.mlr.press/v119/ghiassian20a.html
A Distributional Framework For Data Valuation.,"Amirata Ghorbani, Michael P. Kim, James Zou 0001",ICML,2020,http://proceedings.mlr.press/v119/ghorbani20a.html
Representations for Stable Off-Policy Reinforcement Learning.,"Dibya Ghosh, Marc G. Bellemare",ICML,2020,http://proceedings.mlr.press/v119/ghosh20b.html
Fractal Gaussian Networks: A sparse random graph model based on Gaussian Multiplicative Chaos.,"Subhroshekhar Ghosh, Krishnakumar Balasubramanian 0002, Xiaochuan Yang",ICML,2020,http://proceedings.mlr.press/v119/ghosh20a.html
Adaptive Sketching for Fast and Convergent Canonical Polyadic Decomposition.,"Alex Gittens, Kareem S. Aggour, Bülent Yener",ICML,2020,http://proceedings.mlr.press/v119/gittens20a.html
One Size Fits All: Can We Train One Denoiser for All Noise Levels?,"Abhiram Gnanasambandam, Stanley H. Chan",ICML,2020,http://proceedings.mlr.press/v119/gnanasambandam20a.html
Superpolynomial Lower Bounds for Learning One-Layer Neural Networks using Gradient Descent.,"Surbhi Goel, Aravind Gollakota, Zhihan Jin, Sushrut Karmalkar, Adam R. Klivans",ICML,2020,http://proceedings.mlr.press/v119/goel20a.html
SimGANs: Simulator-Based Generative Adversarial Networks for ECG Synthesis to Improve Deep ECG Classification.,"Tomer Golany, Kira Radinsky, Daniel Freedman",ICML,2020,http://proceedings.mlr.press/v119/golany20a.html
Unraveling Meta-Learning: Understanding Feature Representations for Few-Shot Tasks.,"Micah Goldblum, Steven Reich, Liam Fowl, Renkun Ni, Valeriia Cherepanova, Tom Goldstein",ICML,2020,http://proceedings.mlr.press/v119/goldblum20a.html
Towards a General Theory of Infinite-Width Limits of Neural Classifiers.,Eugene A. Golikov,ICML,2020,http://proceedings.mlr.press/v119/golikov20a.html
Efficient Proximal Mapping of the 1-path-norm of Shallow Networks.,"Fabian Latorre, Paul Rolland, Nadav Hallak, Volkan Cevher",ICML,2020,http://proceedings.mlr.press/v119/latorre20a.html
Differentially Private Set Union.,"Sivakanth Gopi, Pankaj Gulhane, Janardhan Kulkarni, Judy Hanwen Shen, Milad Shokouhi, Sergey Yekhanin",ICML,2020,http://proceedings.mlr.press/v119/gopi20a.html
The continuous categorical: a novel simplex-valued exponential family.,"Elliott Gordon-Rodríguez, Gabriel Loaiza-Ganem, John P. Cunningham",ICML,2020,http://proceedings.mlr.press/v119/gordon-rodriguez20a.html
Automatic Reparameterisation of Probabilistic Programs.,"Maria I. Gorinova 0001, Dave Moore, Matthew D. Hoffman",ICML,2020,http://proceedings.mlr.press/v119/gorinova20a.html
Interpretable Off-Policy Evaluation in Reinforcement Learning by Highlighting Influential Transitions.,"Omer Gottesman, Joseph Futoma, Yao Liu 0009, Sonali Parbhoo, Leo A. Celi, Emma Brunskill, Finale Doshi-Velez",ICML,2020,http://proceedings.mlr.press/v119/gottesman20a.html
Learning to Navigate The Synthetically Accessible Chemical Space Using Reinforcement Learning.,"Sai Krishna Gottipati, Boris Sattarov, Sufeng Niu, Yashaswi Pathak, Haoran Wei, Shengchao Liu, Simon Blackburn, Karam M. J. Thomas, Connor W. Coley, Jian Tang 0005, Sarath Chandar, Yoshua Bengio",ICML,2020,http://proceedings.mlr.press/v119/gottipati20a.html
Ordinal Non-negative Matrix Factorization for Recommendation.,"Olivier Gouvert, Thomas Oberlin, Cédric Févotte",ICML,2020,http://proceedings.mlr.press/v119/gouvert20a.html
PoWER-BERT: Accelerating BERT Inference via Progressive Word-vector Elimination.,"Saurabh Goyal, Anamitra Roy Choudhury, Saurabh Raje, Venkatesan T. Chakaravarthy, Yogish Sabharwal, Ashish Verma",ICML,2020,http://proceedings.mlr.press/v119/goyal20a.html
PackIt: A Virtual Environment for Geometric Planning.,"Ankit Goyal 0001, Jia Deng 0001",ICML,2020,http://proceedings.mlr.press/v119/goyal20b.html
DROCC: Deep Robust One-Class Classification.,"Sachin Goyal, Aditi Raghunathan, Moksh Jain, Harsha Vardhan Simhadri, Prateek Jain 0002",ICML,2020,http://proceedings.mlr.press/v119/goyal20c.html
Scalable Gaussian Process Separation for Kernels with a Non-Stationary Phase.,"Jan Graßhoff, Alexandra Jankowski, Philipp Rostalski",ICML,2020,http://proceedings.mlr.press/v119/grasshoff20a.html
Learning the Stein Discrepancy for Training and Evaluating Energy-Based Models without Sampling.,"Will Grathwohl, Kuan-Chieh Wang, Jörn-Henrik Jacobsen, David Duvenaud, Richard S. Zemel",ICML,2020,http://proceedings.mlr.press/v119/grathwohl20a.html
On the Iteration Complexity of Hypergradient Computation.,"Riccardo Grazzi, Luca Franceschi 0001, Massimiliano Pontil, Saverio Salzo",ICML,2020,http://proceedings.mlr.press/v119/grazzi20a.html
Robust Learning with the Hilbert-Schmidt Independence Criterion.,"Daniel Greenfeld, Uri Shalit",ICML,2020,http://proceedings.mlr.press/v119/greenfeld20a.html
Monte-Carlo Tree Search as Regularized Policy Optimization.,"Jean-Bastien Grill, Florent Altché, Yunhao Tang, Thomas Hubert, Michal Valko, Ioannis Antonoglou, Rémi Munos",ICML,2020,http://proceedings.mlr.press/v119/grill20a.html
Near-Tight Margin-Based Generalization Bounds for Support Vector Machines.,"Allan Grønlund, Lior Kamma, Kasper Green Larsen",ICML,2020,http://proceedings.mlr.press/v119/gronlund20a.html
Implicit Geometric Regularization for Learning Shapes.,"Amos Gropp, Lior Yariv, Niv Haim, Matan Atzmon, Yaron Lipman",ICML,2020,http://proceedings.mlr.press/v119/gropp20a.html
Improving the Gating Mechanism of Recurrent Neural Networks.,"Albert Gu, Çaglar Gülçehre, Thomas Paine, Matt Hoffman 0001, Razvan Pascanu",ICML,2020,http://proceedings.mlr.press/v119/gu20a.html
Recurrent Hierarchical Topic-Guided RNN for Language Generation.,"Dandan Guo, Bo Chen 0001, Ruiying Lu, Mingyuan Zhou",ICML,2020,http://proceedings.mlr.press/v119/guo20a.html
Breaking the Curse of Space Explosion: Towards Efficient NAS with Curriculum Search.,"Yong Guo, Yaofo Chen, Yin Zheng, Peilin Zhao, Jian Chen 0011, Junzhou Huang, Mingkui Tan",ICML,2020,http://proceedings.mlr.press/v119/guo20b.html
Certified Data Removal from Machine Learning Models.,"Chuan Guo 0001, Tom Goldstein, Awni Y. Hannun, Laurens van der Maaten",ICML,2020,http://proceedings.mlr.press/v119/guo20c.html
LTF: A Label Transformation Framework for Correcting Label Shift.,"Jiaxian Guo, Mingming Gong, Tongliang Liu, Kun Zhang 0001, Dacheng Tao",ICML,2020,http://proceedings.mlr.press/v119/guo20d.html
Learning to Branch for Multi-Task Learning.,"Pengsheng Guo, Chen-Yu Lee, Daniel Ulbricht",ICML,2020,http://proceedings.mlr.press/v119/guo20e.html
Communication-Efficient Distributed Stochastic AUC Maximization with Deep Neural Networks.,"Zhishuai Guo, Mingrui Liu, Zhuoning Yuan, Li Shen 0005, Wei Liu 0005, Tianbao Yang",ICML,2020,http://proceedings.mlr.press/v119/guo20f.html
Bootstrap Latent-Predictive Representations for Multitask Reinforcement Learning.,"Zhaohan Daniel Guo, Bernardo Ávila Pires, Bilal Piot, Jean-Bastien Grill, Florent Altché, Rémi Munos, Mohammad Gheshlaghi Azar",ICML,2020,http://proceedings.mlr.press/v119/guo20g.html
Accelerating Large-Scale Inference with Anisotropic Vector Quantization.,"Ruiqi Guo, Philip Sun, Erik Lindgren, Quan Geng, David Simcha, Felix Chern, Sanjiv Kumar",ICML,2020,http://proceedings.mlr.press/v119/guo20h.html
Safe Deep Semi-Supervised Learning for Unseen-Class Unlabeled Data.,"Lan-Zhe Guo, Zhenyu Zhang, Yuan Jiang 0001, Yufeng Li 0008, Zhi-Hua Zhou",ICML,2020,http://proceedings.mlr.press/v119/guo20i.html
Neural Topic Modeling with Continual Lifelong Learning.,"Pankaj Gupta 0003, Yatin Chaudhary, Thomas A. Runkler, Hinrich Schütze",ICML,2020,http://proceedings.mlr.press/v119/gupta20a.html
Multidimensional Shape Constraints.,"Maya R. Gupta, Erez Louidor, Oleksandr Mangylov, Nobu Morioka, Taman Narayan, Sen Zhao",ICML,2020,http://proceedings.mlr.press/v119/gupta20b.html
Retrieval Augmented Language Model Pre-Training.,"Kelvin Guu, Kenton Lee, Zora Tung, Panupong Pasupat, Ming-Wei Chang",ICML,2020,http://proceedings.mlr.press/v119/guu20a.html
Streaming Submodular Maximization under a k-Set System Constraint.,"Ran Haba, Ehsan Kazemi 0001, Moran Feldman, Amin Karbasi",ICML,2020,http://proceedings.mlr.press/v119/haba20a.html
"Varieties of AI Explanations Under the Law. From the GDPR to the AIA, and Beyond.","Philipp Hacker, Jan-Hendrik Passoth",xxAI@ICML,2020,https://doi.org/10.1007/978-3-031-04083-2_17
Let&apos;s Agree to Agree: Neural Networks Share Classification Order on Real Datasets.,"Guy Hacohen, Leshem Choshen, Daphna Weinshall",ICML,2020,http://proceedings.mlr.press/v119/hacohen20a.html
Optimal approximation for unconstrained non-submodular minimization.,"Marwa El Halabi, Stefanie Jegelka",ICML,2020,http://proceedings.mlr.press/v119/halabi20a.html
FedBoost: A Communication-Efficient Algorithm for Federated Learning.,"Jenny Hamer, Mehryar Mohri, Ananda Theertha Suresh",ICML,2020,http://proceedings.mlr.press/v119/hamer20a.html
Polynomial Tensor Sketch for Element-wise Function of Low-Rank Matrix.,"Insu Han, Haim Avron, Jinwoo Shin",ICML,2020,http://proceedings.mlr.press/v119/han20a.html
DRWR: A Differentiable Renderer without Rendering for Unsupervised 3D Structure Learning from Silhouette Images.,"Zhizhong Han, Chao Chen, Yu-Shen Liu, Matthias Zwicker",ICML,2020,http://proceedings.mlr.press/v119/han20b.html
Training Binary Neural Networks through Learning with Noisy Supervision.,"Kai Han 0002, Yunhe Wang 0001, Yixing Xu, Chunjing Xu, Enhua Wu, Chang Xu 0002",ICML,2020,http://proceedings.mlr.press/v119/han20d.html
Stochastic Subspace Cubic Newton Method.,"Filip Hanzely, Nikita Doikov, Yurii E. Nesterov, Peter Richtárik",ICML,2020,http://proceedings.mlr.press/v119/hanzely20a.html
Variance Reduced Coordinate Descent with Acceleration: New Method With a Surprising Application to Finite-Sum Problems.,"Filip Hanzely, Dmitry Kovalev, Peter Richtárik",ICML,2020,http://proceedings.mlr.press/v119/hanzely20b.html
Data Amplification: Instance-Optimal Property Estimation.,"Yi Hao, Alon Orlitsky",ICML,2020,http://proceedings.mlr.press/v119/hao20a.html
Dynamic Knapsack Optimization Towards Efficient Multi-Channel Sequential Advertising.,"Xiaotian Hao, Zhaoqing Peng, Yi Ma 0005, Guan Wang, Junqi Jin, Jianye Hao, Shan Chen, Rongquan Bai, Mingzhou Xie, Miao Xu, Zhenzhe Zheng, Chuan Yu, Han Li, Jian Xu 0015, Kun Gai",ICML,2020,http://proceedings.mlr.press/v119/hao20b.html
Improving generalization by controlling label-noise information in neural network weights.,"Hrayr Harutyunyan, Kyle Reing, Greg Ver Steeg, Aram Galstyan",ICML,2020,http://proceedings.mlr.press/v119/harutyunyan20a.html
A Natural Lottery Ticket Winner: Reinforcement Learning with Ordinary Neural Circuits.,"Ramin M. Hasani, Mathias Lechner, Alexander Amini, Daniela Rus, Radu Grosu",ICML,2020,http://proceedings.mlr.press/v119/hasani20a.html
Bayesian Graph Neural Networks with Adaptive Connection Sampling.,"Arman Hasanzadeh, Ehsan Hajiramezanali, Shahin Boluki, Mingyuan Zhou, Nick Duffield, Krishna Narayanan 0001, Xiaoning Qian",ICML,2020,http://proceedings.mlr.press/v119/hasanzadeh20a.html
CoMic: Complementary Task Learning &amp; Mimicry for Reusable Skills.,"Leonard Hasenclever, Fabio Pardo, Raia Hadsell, Nicolas Heess, Josh Merel",ICML,2020,http://proceedings.mlr.press/v119/hasenclever20a.html
Contrastive Multi-View Representation Learning on Graphs.,"Kaveh Hassani, Amir Hosein Khas Ahmadi",ICML,2020,http://proceedings.mlr.press/v119/hassani20a.html
Nested Subspace Arrangement for Representation of Relational Data.,"Nozomi Hata, Shizuo Kaji, Akihiro Yoshida, Katsuki Fujisawa",ICML,2020,http://proceedings.mlr.press/v119/hata20a.html
Compressive sensing with un-trained neural networks: Gradient descent finds a smooth approximation.,"Reinhard Heckel, Mahdi Soltanolkotabi",ICML,2020,http://proceedings.mlr.press/v119/heckel20a.html
Hierarchically Decoupled Imitation For Morphological Transfer.,"Donald J. Hejna III, Lerrel Pinto, Pieter Abbeel",ICML,2020,http://proceedings.mlr.press/v119/hejna20a.html
Gradient-free Online Learning in Continuous Games with Delayed Rewards.,"Amélie Héliou, Panayotis Mertikopoulos, Zhengyuan Zhou",ICML,2020,http://proceedings.mlr.press/v119/heliou20a.html
Data-Efficient Image Recognition with Contrastive Predictive Coding.,Olivier J. Hénaff,ICML,2020,http://proceedings.mlr.press/v119/henaff20a.html
Minimax Rate for Learning From Pairwise Comparisons in the BTL Model.,"Julien M. Hendrickx, Alex Olshevsky, Venkatesh Saligrama",ICML,2020,http://proceedings.mlr.press/v119/hendrickx20a.html
Statistically Preconditioned Accelerated Gradient Method for Distributed Optimization.,"Hadrien Hendrikx, Lin Xiao, Sébastien Bubeck, Francis R. Bach, Laurent Massoulié",ICML,2020,http://proceedings.mlr.press/v119/hendrikx20a.html
Cost-Effective Interactive Attention Learning with Neural Attention Processes.,"Jay Heo, Junhyeon Park, Hyewon Jeong, Kwang Joon Kim, Juho Lee 0001, Eunho Yang, Sung Ju Hwang",ICML,2020,http://proceedings.mlr.press/v119/heo20a.html
Likelihood-free MCMC with Amortized Approximate Ratio Estimators.,"Joeri Hermans, Volodimir Begy, Gilles Louppe",ICML,2020,http://proceedings.mlr.press/v119/hermans20a.html
Towards Non-Parametric Drift Detection via Dynamic Adapting Window Independence Drift Detection (DAWIDD).,"Fabian Hinder, André Artelt, Barbara Hammer",ICML,2020,http://proceedings.mlr.press/v119/hinder20a.html
Optimization and Analysis of the pAp@k Metric for Recommender Systems.,"Gaurush Hiranandani, Warut Vijitbenjaronk, Sanmi Koyejo, Prateek Jain",ICML,2020,http://proceedings.mlr.press/v119/hiranandani20a.html
Optimizing Dynamic Structures with Bayesian Generative Search.,"Minh Hoang, Carleton Kingsford",ICML,2020,http://proceedings.mlr.press/v119/hoang20a.html
Learning Task-Agnostic Embedding of Multiple Black-Box Experts for Multi-Task Model Fusion.,"Trong Nghia Hoang, Thanh Lam, Bryan Kian Hsiang Low, Patrick Jaillet",ICML,2020,http://proceedings.mlr.press/v119/hoang20b.html
Parameterized Rate-Distortion Stochastic Encoder.,"Quan Hoang, Trung Le, Dinh Phung 0001",ICML,2020,http://proceedings.mlr.press/v119/hoang20c.html
Topologically Densified Distributions.,"Christoph D. Hofer, Florian Graf, Marc Niethammer, Roland Kwitt",ICML,2020,http://proceedings.mlr.press/v119/hofer20a.html
Graph Filtration Learning.,"Christoph D. Hofer, Florian Graf, Bastian Rieck, Marc Niethammer, Roland Kwitt",ICML,2020,http://proceedings.mlr.press/v119/hofer20b.html
Black-Box Variational Inference as a Parametric Approximation to Langevin Dynamics.,"Matthew D. Hoffman, Yian Ma",ICML,2020,http://proceedings.mlr.press/v119/hoffman20a.html
Learning Mixtures of Graphs from Epidemic Cascades.,"Jessica Hoffmann, Soumya Basu 0001, Surbhi Goel, Constantine Caramanis",ICML,2020,http://proceedings.mlr.press/v119/hoffmann20a.html
xxAI - Beyond Explainable Artificial Intelligence.,"Andreas Holzinger, Randy Goebel, Ruth Fong, Taesup Moon, Klaus-Robert Müller, Wojciech Samek",xxAI@ICML,2020,https://doi.org/10.1007/978-3-031-04083-2_1
Explainable AI Methods - A Brief Overview.,"Andreas Holzinger, Anna Saranti, Christoph Molnar, Przemyslaw Biecek, Wojciech Samek",xxAI@ICML,2020,https://doi.org/10.1007/978-3-031-04083-2_2
Set Functions for Time Series.,"Max Horn, Michael Moor, Christian Bock, Bastian Rieck, Karsten M. Borgwardt",ICML,2020,http://proceedings.mlr.press/v119/horn20a.html
Lifted Disjoint Paths with Application in Multiple Object Tracking.,"Andrea Hornáková, Roberto Henschel, Bodo Rosenhahn, Paul Swoboda",ICML,2020,http://proceedings.mlr.press/v119/hornakova20a.html
Infinite attention: NNGP and NTK for deep attention networks.,"Jiri Hron, Yasaman Bahri, Jascha Sohl-Dickstein, Roman Novak",ICML,2020,http://proceedings.mlr.press/v119/hron20a.html
The Non-IID Data Quagmire of Decentralized Machine Learning.,"Kevin Hsieh, Amar Phanishayee, Onur Mutlu, Phillip B. Gibbons",ICML,2020,http://proceedings.mlr.press/v119/hsieh20a.html
&quot;Other-Play&quot; for Zero-Shot Coordination.,"Hengyuan Hu, Adam Lerer, Alex Peysakhovich, Jakob N. Foerster",ICML,2020,http://proceedings.mlr.press/v119/hu20a.html
XTREME: A Massively Multilingual Multi-task Benchmark for Evaluating Cross-lingual Generalisation.,"Junjie Hu 0001, Sebastian Ruder, Aditya Siddhant, Graham Neubig, Orhan Firat, Melvin Johnson",ICML,2020,http://proceedings.mlr.press/v119/hu20b.html
InstaHide: Instance-hiding Schemes for Private Distributed Learning.,"Yangsibo Huang, Zhao Song 0002, Kai Li 0001, Sanjeev Arora",ICML,2020,http://proceedings.mlr.press/v119/huang20i.html
Momentum-Based Policy Gradient Methods.,"Feihu Huang 0001, Shangqian Gao, Jian Pei, Heng Huang",ICML,2020,http://proceedings.mlr.press/v119/huang20a.html
From Importance Sampling to Doubly Robust Policy Gradient.,"Jiawei Huang, Nan Jiang 0008",ICML,2020,http://proceedings.mlr.press/v119/huang20b.html
Evaluating Lossy Compression Rates of Deep Generative Models.,"Sicong Huang 0001, Alireza Makhzani, Yanshuai Cao, Roger B. Grosse",ICML,2020,http://proceedings.mlr.press/v119/huang20c.html
One Policy to Control Them All: Shared Modular Policies for Agent-Agnostic Control.,"Wenlong Huang, Igor Mordatch, Deepak Pathak",ICML,2020,http://proceedings.mlr.press/v119/huang20d.html
Communication-Efficient Distributed PCA by Riemannian Optimization.,"Long-Kai Huang, Sinno Jialin Pan",ICML,2020,http://proceedings.mlr.press/v119/huang20e.html
Improving Transformer Optimization Through Better Initialization.,"Xiao Shi Huang, Felipe Pérez, Jimmy Ba, Maksims Volkovs",ICML,2020,http://proceedings.mlr.press/v119/huang20f.html
More Information Supervised Probabilistic Deep Face Embedding Learning.,"Ying Huang, Shangfeng Qiu, Wenwei Zhang, Xianghui Luo, Jinzhuo Wang",ICML,2020,http://proceedings.mlr.press/v119/huang20g.html
Generating Programmatic Referring Expressions via Program Synthesis.,"Jiani Huang, Calvin Smith, Osbert Bastani, Rishabh Singh, Aws Albarghouthi, Mayur Naik",ICML,2020,http://proceedings.mlr.press/v119/huang20h.html
Accelerated Stochastic Gradient-free and Projection-free Methods.,"Feihu Huang 0001, Lue Tao, Songcan Chen",ICML,2020,http://proceedings.mlr.press/v119/huang20j.html
Deep Graph Random Process for Relational-Thinking-Based Speech Recognition.,"Hengguan Huang, Fuzhao Xue, Hao Wang 0014, Ye Wang 0007",ICML,2020,http://proceedings.mlr.press/v119/huang20k.html
Dynamics of Deep Neural Networks and Neural Tangent Hierarchy.,"Jiaoyang Huang, Horng-Tzer Yau",ICML,2020,http://proceedings.mlr.press/v119/huang20l.html
Curvature-corrected learning dynamics in deep neural networks.,Dongsung Huh,ICML,2020,http://proceedings.mlr.press/v119/huh20a.html
Multigrid Neural Memory.,"Tri Huynh, Michael Maire, Matthew R. Walter",ICML,2020,http://proceedings.mlr.press/v119/huynh20a.html
Meta-Learning with Shared Amortized Variational Inference.,"Ekaterina Iakovleva, Jakob Verbeek, Karteek Alahari",ICML,2020,http://proceedings.mlr.press/v119/iakovleva20a.html
Linear Lower Bounds and Conditioning of Differentiable Games.,"Adam Ibrahim, Waïss Azizian, Gauthier Gidel, Ioannis Mitliagkas",ICML,2020,http://proceedings.mlr.press/v119/ibrahim20a.html
Fast Deterministic CUR Matrix Decomposition with Accuracy Assurance.,"Yasutoshi Ida, Sekitoshi Kanai, Yasuhiro Fujiwara, Tomoharu Iwata, Koh Takeuchi, Hisashi Kashima",ICML,2020,http://proceedings.mlr.press/v119/ida20a.html
Do We Need Zero Training Loss After Achieving Zero Training Error?,"Takashi Ishida 0001, Ikko Yamane, Tomoya Sakai 0001, Gang Niu 0001, Masashi Sugiyama",ICML,2020,http://proceedings.mlr.press/v119/ishida20a.html
Semi-Supervised Learning with Normalizing Flows.,"Pavel Izmailov, Polina Kirichenko, Marc Finzi, Andrew Gordon Wilson",ICML,2020,http://proceedings.mlr.press/v119/izmailov20a.html
Implicit Regularization of Random Feature Models.,"Arthur Jacot, Berfin Simsek, Francesco Spadaro, Clément Hongler, Franck Gabriel",ICML,2020,http://proceedings.mlr.press/v119/jacot20a.html
Correlation Clustering with Asymmetric Classification Errors.,"Jafar Jafarov, Sanchit Kalhan, Konstantin Makarychev, Yury Makarychev",ICML,2020,http://proceedings.mlr.press/v119/jafarov20a.html
Optimal Robust Learning of Discrete Distributions from Batches.,"Ayush Jain 0001, Alon Orlitsky",ICML,2020,http://proceedings.mlr.press/v119/jain20a.html
Generalization to New Actions in Reinforcement Learning.,"Ayush Jain 0003, Andrew Szot, Joseph J. Lim",ICML,2020,http://proceedings.mlr.press/v119/jain20b.html
Tails of Lipschitz Triangular Flows.,"Priyank Jaini, Ivan Kobyzev, Yaoliang Yu, Marcus A. Brubaker",ICML,2020,http://proceedings.mlr.press/v119/jaini20a.html
Learning Portable Representations for High-Level Planning.,"Steven James 0001, Benjamin Rosman, George Konidaris 0001",ICML,2020,http://proceedings.mlr.press/v119/james20a.html
Debiased Sinkhorn barycenters.,"Hicham Janati, Marco Cuturi, Alexandre Gramfort",ICML,2020,http://proceedings.mlr.press/v119/janati20a.html
Parametric Gaussian Process Regressors.,"Martin Jankowiak, Geoff Pleiss, Jacob R. Gardner",ICML,2020,http://proceedings.mlr.press/v119/jankowiak20a.html
Inverse Active Sensing: Modeling and Understanding Timely Decision-Making.,"Daniel Jarrett, Mihaela van der Schaar",ICML,2020,http://proceedings.mlr.press/v119/jarrett20a.html
Source Separation with Deep Generative Priors.,"Vivek Jayaram, John Thickstun",ICML,2020,http://proceedings.mlr.press/v119/jayaram20a.html
Extra-gradient with player sampling for faster convergence in n-player games.,"Samy Jelassi, Carles Domingo-Enrich, Damien Scieur, Arthur Mensch, Joan Bruna",ICML,2020,http://proceedings.mlr.press/v119/jelassi20a.html
T-GD: Transferable GAN-generated Images Detection Framework.,"Hyeonseong Jeon, Youngoh Bang, Junyaup Kim, Simon S. Woo",ICML,2020,http://proceedings.mlr.press/v119/jeon20a.html
History-Gradient Aided Batch Size Adaptation for Variance Reduced Algorithms.,"Kaiyi Ji, Zhe Wang 0021, Bowen Weng, Yi Zhou 0017, Wei Zhang 0013, Yingbin Liang",ICML,2020,http://proceedings.mlr.press/v119/ji20a.html
Information-Theoretic Local Minima Characterization and Regularization.,"Zhiwei Jia, Hao Su 0001",ICML,2020,http://proceedings.mlr.press/v119/jia20a.html
